ALPHA  maxOcc   arithThr   ITER   BS   SMEM  maxLat   warps
32   56   0.808743   96   128   1700   4158531   21844
32   56   0.813719   128   128   1700   4138896   16384
32   56   0.813486   160   128   1700   4145434   13104
32   56   0.817222   192   128   1700   4141388   10920
32   56   0.823440   224   128   1700   4164023   9360
32   56   0.825719   256   128   1700   4173878   8192
32   56   0.835380   288   128   1700   4152462   7280
32   56   0.824384   320   128   1700   4136789   6552
32   55   0.802766   32   160   2049   4187298   65535
32   55   0.854300   64   160   2049   3932277   32765
32   55   0.809909   96   160   2049   4152518   21845
32   55   0.809659   128   160   2049   4153906   16380
32   55   0.812651   160   160   2049   4142957   13105
32   55   0.811612   192   160   2049   4158376   10920
32   55   0.822595   224   160   2049   4164080   9360
32   55   0.832126   256   160   2049   4148798   8190
32   55   0.832527   288   160   2049   4135192   7280
32   55   0.817807   320   160   2049   4145349   6550
32   54   0.798979   32   192   2500   4205976   65532
32   54   0.804416   64   192   2500   4181341   32766
32   54   0.856232   96   192   2500   3935182   21840
32   54   0.812442   128   192   2500   4174356   16380
32   54   0.813420   160   192   2500   4196998   13104
32   54   0.813042   192   192   2500   4221239   10920
32   54   0.826308   224   192   2500   4141464   9360
32   54   0.829873   256   192   2500   4159493   8190
32   54   0.826610   288   192   2500   4131877   7278
32   54   0.816209   320   192   2500   4289213   6552
32   52   0.800091   32   128   1800   4199819   65536
32   52   0.806406   64   128   1800   4167144   32768
32   52   0.807405   96   128   1800   4173705   21844
32   52   0.812490   128   128   1800   4142046   16384
32   52   0.881637   160   128   1800   3829074   13104
32   52   0.822122   192   128   1800   4143271   10920
32   52   0.812824   224   128   1800   4162621   9360
32   52   0.819708   256   128   1800   4139756   8192
32   52   0.817163   288   128   1800   4162821   7280
32   52   0.829211   320   128   1800   4199499   6552
32   51   0.800211   32   96   1400   4201170   65535
32   51   0.808152   64   96   1400   4158750   32766
32   51   0.808312   96   96   1400   4161448   21843
32   51   0.807555   128   96   1400   4181802   16383
32   51   0.808841   160   96   1400   4160565   13107
32   51   0.812946   192   96   1400   4155972   10920
32   51   0.858834   224   96   1400   3985407   9360
32   51   0.810198   256   96   1400   4268764   8190
32   51   0.812663   288   96   1400   4257247   7281
32   51   0.826466   320   96   1400   4198884   6552
32   50   0.802374   32   160   2300   4191731   65535
32   50   0.807577   64   160   2300   4162284   32765
32   50   0.808152   96   160   2300   4161755   21845
32   50   0.859370   128   160   2300   3928034   16380
32   50   0.812680   160   160   2300   4192928   13105
32   50   0.812382   192   160   2300   4144492   10920
32   50   0.819842   224   160   2300   4178795   9360
32   50   0.819525   256   160   2300   4223336   8190
32   50   0.825984   288   160   2300   4197517   7280
32   50   0.832358   320   160   2300   4168572   6550
32   49   0.802808   32   224   3073   4188033   65534
32   49   0.807420   64   224   3073   4165087   32767
32   49   0.811839   96   224   3073   4157595   21840
32   49   0.811914   128   224   3073   4162116   16380
32   49   0.816013   160   224   3073   4178924   13104
32   49   0.867675   192   224   3073   3969818   10920
32   49   0.827913   224   224   3073   4146986   9359
32   49   0.826754   256   224   3073   4168793   8190
32   49   0.827085   288   224   3073   4160205   7280
32   49   0.827277   320   224   3073   4147419   6552
32   48   0.799890   32   128   2048   4200922   65536
32   48   0.806072   64   128   2048   4172477   32768
32   48   0.807634   96   128   2048   4165337   21844
32   48   0.809731   128   128   2048   4176499   16384
32   48   0.814800   160   128   2048   4147326   13104
32   48   0.817417   192   128   2048   4167224   10920
32   48   0.820672   224   128   2048   4140625   9360
32   48   0.877416   256   128   2048   3907858   8192
32   48   0.828638   288   128   2048   4141033   7280
32   48   0.823460   320   128   2048   4136248   6552
32   45   0.799927   32   160   2500   4201348   65535
32   45   0.804535   64   160   2500   4177462   32765
32   45   0.808071   96   160   2500   4171301   21845
32   45   0.809912   128   160   2500   4181805   16380
32   45   0.817623   160   160   2500   4144311   13105
32   45   0.811888   192   160   2500   4217440   10920
32   45   0.818607   224   160   2500   4194670   9360
32   45   0.816091   256   160   2500   4247987   8190
32   45   0.815940   288   160   2500   4271187   7280
32   45   0.875221   320   160   2500   3985248   6550
32   44   0.799340   32   128   2049   4205648   65536
32   44   0.807414   64   128   2049   4163768   32768
32   44   0.809052   96   128   2049   4157391   21844
32   44   0.812905   128   128   2049   4146961   16384
32   44   0.809007   160   128   2049   4158045   13104
32   44   0.819352   192   128   2049   4159186   10920
32   44   0.820388   224   128   2049   4151046   9360
32   44   0.824311   256   128   2049   4188758   8192
32   44   0.824135   288   128   2049   4206511   7280
32   44   0.827436   320   128   2049   4186896   6552
32   42   0.800136   32   96   1700   4199947   65535
32   42   0.850907   64   96   1700   3948905   32766
32   42   0.806677   96   96   1700   4176914   21843
32   42   0.809165   128   96   1700   4170513   16383
32   42   0.805618   160   96   1700   4188986   13107
32   42   0.809532   192   96   1700   4167275   10920
32   42   0.809403   224   96   1700   4237873   9360
32   42   0.814551   256   96   1700   4161269   8190
32   42   0.816026   288   96   1700   4177380   7281
32   42   0.809737   320   96   1700   4181045   6552
32   40   0.797653   32   128   2300   4214220   65536
32   40   0.804299   64   128   2300   4180186   32768
32   40   0.806133   96   128   2300   4182473   21844
32   40   0.874840   128   128   2300   3857090   16384
32   40   0.810972   160   128   2300   4183089   13104
32   40   0.816917   192   128   2300   4160695   10920
32   40   0.815682   224   128   2300   4160095   9360
32   40   0.821289   256   128   2300   4211693   8192
32   40   0.816368   288   128   2300   4258930   7280
32   40   0.818787   320   128   2300   4268128   6552
32   39   0.796537   32   96   1800   4218876   65535
32   39   0.801531   64   96   1800   4192847   32766
32   39   0.804739   96   96   1800   4184400   21843
32   39   0.802001   128   96   1800   4208312   16383
32   39   0.802661   160   96   1800   4197722   13107
32   39   0.851354   192   96   1800   3963962   10920
32   39   0.804572   224   96   1800   4210233   9360
32   39   0.819356   256   96   1800   4180948   8190
32   39   0.813064   288   96   1800   4228191   7281
32   39   0.812200   320   96   1800   4230329   6552
32   38   0.791309   32   64   1250   4247014   65536
32   38   0.802518   64   64   1250   4187794   32768
32   38   0.800458   96   64   1250   4200182   21844
32   38   0.806749   128   64   1250   4170723   16384
32   38   0.795580   160   64   1250   4246081   13106
32   38   0.803424   192   64   1250   4215993   10922
32   38   0.796908   224   64   1250   4261507   9362
32   38   0.805048   256   64   1250   4182031   8192
32   38   0.842016   288   64   1250   3998513   7280
32   38   0.796725   320   64   1250   4245455   6552
32   36   0.793349   32   128   2500   4236875   65536
32   36   0.804215   64   128   2500   4180082   32768
32   36   0.803850   96   128   2500   4195817   21844
32   36   0.810335   128   128   2500   4164124   16384
32   36   0.805864   160   128   2500   4232685   13104
32   36   0.810338   192   128   2500   4220580   10920
32   36   0.807535   224   128   2500   4170911   9360
32   36   0.822578   256   128   2500   4190862   8192
32   36   0.814782   288   128   2500   4269508   7280
32   36   0.813249   320   128   2500   4301238   6552
32   35   0.786417   32   160   3073   4274267   65535
32   35   0.795970   64   160   3073   4226509   32765
32   35   0.801139   96   160   3073   4216314   21845
32   35   0.805090   128   160   3073   4211161   16380
32   35   0.809714   160   160   3073   4176250   13105
32   35   0.811377   192   160   3073   4189086   10920
32   35   0.809142   224   160   3073   4239137   9360
32   35   0.816994   256   160   3073   4167605   8190
32   35   0.810679   288   160   3073   4224565   7280
32   35   0.816495   320   160   3073   4234399   6550
32   34   0.785634   32   64   1400   4278418   65536
32   34   0.797855   64   64   1400   4212325   32768
32   34   0.838614   96   64   1400   4006743   21844
32   34   0.798978   128   64   1400   4222543   16384
32   34   0.787571   160   64   1400   4285700   13106
32   34   0.790612   192   64   1400   4301203   10922
32   34   0.789576   224   64   1400   4264137   9362
32   34   0.798272   256   64   1400   4293047   8192
32   34   0.793605   288   64   1400   4243776   7280
32   34   0.787019   320   64   1400   4277940   6552
32   33   0.789773   32   96   2049   4256071   65535
32   33   0.793378   64   96   2049   4238484   32766
32   33   0.795703   96   96   2049   4236949   21843
32   33   0.795563   128   96   2049   4229606   16383
32   33   0.853309   160   96   2049   3945350   13107
32   33   0.803822   192   96   2049   4210360   10920
32   33   0.794644   224   96   2049   4304950   9360
32   33   0.802994   256   96   2049   4236978   8190
32   33   0.794744   288   96   2049   4354787   7281
32   33   0.797408   320   96   2049   4228584   6552
32   32   0.786878   32   128   3072   4273679   65536
32   32   0.798304   64   128   3072   4217413   32768
32   32   0.797719   96   128   3072   4239406   21844
32   32   0.807747   128   128   3072   4192069   16384
32   32   0.801252   160   128   3072   4242019   13104
32   32   0.806478   192   128   3072   4258422   10920
32   32   0.855213   224   128   3072   3986290   9360
32   32   0.813181   256   128   3072   4177147   8192
32   32   0.815001   288   128   3072   4244288   7280
32   32   0.810438   320   128   3072   4290033   6552
32   30   0.780764   32   96   2300   4304346   65535
32   30   0.783671   64   96   2300   4291536   32766
32   30   0.790776   96   96   2300   4260141   21843
32   30   0.790623   128   96   2300   4274131   16383
32   30   0.784658   160   96   2300   4286830   13107
32   30   0.794582   192   96   2300   4294698   10920
32   30   0.792864   224   96   2300   4280055   9360
32   30   0.799794   256   96   2300   4256424   8190
32   30   0.833403   288   96   2300   4156831   7281
32   30   0.788720   320   96   2300   4280065   6552
32   29   0.795996   32   32   820   4221719   65536
32   29   0.795934   64   32   820   4224131   32768
32   29   0.781124   96   32   820   4303860   21845
32   29   0.794092   128   32   820   4235207   16384
32   29   0.769456   160   32   820   4368313   13107
32   29   0.781364   192   32   820   4308823   10922
32   29   0.760565   224   32   820   4442026   9362
32   29   0.783228   256   32   820   4334216   8192
32   29   0.775662   288   32   820   4348467   7281
32   29   0.763129   320   32   820   4440870   6553
32   28   0.823134   32   128   3073   4081398   65536
32   28   0.785113   64   128   3073   4285088   32768
32   28   0.782988   96   128   3073   4322161   21844
32   28   0.797882   128   128   3073   4249318   16384
32   28   0.788418   160   128   3073   4320065   13104
32   28   0.800070   192   128   3073   4258060   10920
32   28   0.792968   224   128   3073   4283849   9360
32   28   0.804913   256   128   3073   4236071   8192
32   28   0.797926   288   128   3073   4251731   7280
32   28   0.805831   320   128   3073   4249956   6552
32   27   0.765729   32   96   2500   4389907   65535
32   27   0.771042   64   96   2500   4363182   32766
32   27   0.798459   96   96   2500   4219606   21843
32   27   0.774927   128   96   2500   4353787   16383
32   27   0.773362   160   96   2500   4389659   13107
32   27   0.782239   192   96   2500   4358014   10920
32   27   0.779677   224   96   2500   4370113   9360
32   27   0.782431   256   96   2500   4388187   8190
32   27   0.781918   288   96   2500   4366469   7281
32   27   0.778641   320   96   2500   4462131   6552
32   26   0.749869   32   64   1800   4481330   65536
32   26   0.773974   64   64   1800   4342868   32768
32   26   0.765506   96   64   1800   4395269   21844
32   26   0.779531   128   64   1800   4317299   16384
32   26   0.807372   160   64   1800   4173804   13106
32   26   0.817295   192   64   1800   4159167   10922
32   26   0.762242   224   64   1800   4464556   9362
32   26   0.777049   256   64   1800   4333010   8192
32   26   0.766820   288   64   1800   4406471   7280
32   26   0.758058   320   64   1800   4458363   6552
32   25   0.742171   32   160   4097   4528526   65535
32   25   0.756714   64   160   4097   4447374   32765
32   25   0.762967   96   160   4097   4412529   21845
32   25   0.765396   128   160   4097   4414965   16380
32   25   0.773127   160   160   4097   4414255   13105
32   25   0.773158   192   160   4097   4374252   10920
32   25   0.821595   224   160   4097   4136427   9360
32   25   0.779683   256   160   4097   4406026   8190
32   25   0.777329   288   160   4097   4396911   7280
32   25   0.776980   320   160   4097   4490473   6550
32   24   0.741378   32   128   4096   4534837   65536
32   24   0.763372   64   128   4096   4413858   32768
32   24   0.761288   96   128   4096   4429449   21844
32   24   0.774270   128   128   4096   4380445   16384
32   24   0.766516   160   128   4096   4446420   13104
32   24   0.774808   192   128   4096   4360863   10920
32   24   0.772123   224   128   4096   4422821   9360
32   24   0.780738   256   128   4096   4436892   8192
32   24   0.825053   288   128   4096   4211578   7280
32   24   0.826583   320   128   4096   4135267   6552
32   22   0.715014   32   64   2049   4700752   65536
32   22   0.742533   64   64   2049   4527130   32768
32   22   0.734664   96   64   2049   4575956   21844
32   22   0.749002   128   64   2049   4500154   16384
32   22   0.732293   160   64   2049   4594878   13106
32   22   0.736068   192   64   2049   4570603   10922
32   22   0.732529   224   64   2049   4636893   9362
32   22   0.746150   256   64   2049   4519067   8192
32   22   0.733790   288   64   2049   4607482   7280
32   22   0.730752   320   64   2049   4602467   6552
32   21   0.748281   32   96   3073   4489091   65535
32   21   0.716935   64   96   3073   4693799   32766
32   21   0.729313   96   96   3073   4635652   21843
32   21   0.725444   128   96   3073   4673313   16383
32   21   0.723088   160   96   3073   4700107   13107
32   21   0.735796   192   96   3073   4599799   10920
32   21   0.728184   224   96   3073   4699186   9360
32   21   0.739819   256   96   3073   4616308   8190
32   21   0.731461   288   96   3073   4698747   7281
32   21   0.729021   320   96   3073   4669103   6552
32   20   0.682365   32   128   4097   4925834   65536
32   20   0.713522   64   128   4097   4723004   32768
32   20   0.731274   96   128   4097   4617304   21844
32   20   0.726848   128   128   4097   4645429   16384
32   20   0.719675   160   128   4097   4691845   13104
32   20   0.727598   192   128   4097   4689609   10920
32   20   0.723794   224   128   4097   4726869   9360
32   20   0.727522   256   128   4097   4689195   8192
32   20   0.731084   288   128   4097   4740920   7280
32   20   0.727405   320   128   4097   4735296   6552
32   19   0.767592   32   32   1250   4376448   65536
32   19   0.726137   64   32   1250   4634006   32768
32   19   0.721965   96   32   1250   4660881   21845
32   19   0.734503   128   32   1250   4593266   16384
32   19   0.705666   160   32   1250   4773544   13107
32   19   0.722089   192   32   1250   4671261   10922
32   19   0.708985   224   32   1250   4757718   9362
32   19   0.736907   256   32   1250   4597688   8192
32   19   0.705869   288   32   1250   4825558   7281
32   19   0.698634   320   32   1250   4867184   6553
32   18   0.669319   32   96   4096   5021944   65535
32   18   0.669489   64   96   4096   5028708   32766
32   18   0.692573   96   96   4096   4869539   21843
32   18   0.678105   128   96   4096   4984611   16383
32   18   0.676858   160   96   4096   5002567   13107
32   18   0.687632   192   96   4096   4956290   10920
32   18   0.679811   224   96   4096   4964327   9360
32   18   0.688173   256   96   4096   4928380   8190
32   18   0.681466   288   96   4096   5058585   7281
32   18   0.682431   320   96   4096   5060135   6552
32   17   0.670882   32   32   1400   5009396   65536
32   17   0.674207   64   32   1400   4993148   32768
32   17   0.679667   96   32   1400   4950765   21845
32   17   0.720418   128   32   1400   4683790   16384
32   17   0.675540   160   32   1400   4992991   13107
32   17   0.684091   192   32   1400   4969119   10922
32   17   0.674647   224   32   1400   5011703   9362
32   17   0.692647   256   32   1400   4947382   8192
32   17   0.678982   288   32   1400   5007241   7281
32   17   0.667164   320   32   1400   5109010   6553
32   16   0.618190   32   128   6144   5438343   65536
32   16   0.627015   64   128   6144   5374433   32768
32   16   0.632888   96   128   6144   5334334   21844
32   16   0.640417   128   128   6144   5291210   16384
32   16   0.638672   160   128   6144   5278031   13104
32   16   0.653245   192   128   6144   5220460   10920
32   16   0.642290   224   128   6144   5331044   9360
32   16   0.645255   256   128   6144   5271593   8192
32   16   0.643971   288   128   6144   5265439   7280
32   16   0.644709   320   128   6144   5302223   6552
32   15   0.600403   32   96   4097   5600017   65535
32   15   0.598766   64   96   4097   5623292   32766
32   15   0.634323   96   96   4097   5309699   21843
32   15   0.606539   128   96   4097   5562638   16383
32   15   0.606737   160   96   4097   5564987   13107
32   15   0.614597   192   96   4097   5537561   10920
32   15   0.611167   224   96   4097   5603842   9360
32   15   0.614923   256   96   4097   5561691   8190
32   15   0.612736   288   96   4097   5601210   7281
32   15   0.666102   320   96   4097   5083353   6552
32   14   0.589880   32   64   3073   5692465   65536
32   14   0.587816   64   64   3073   5721998   32768
32   14   0.583742   96   64   3073   5764466   21844
32   14   0.588808   128   64   3073   5717856   16384
32   14   0.581962   160   64   3073   5783005   13106
32   14   0.585263   192   64   3073   5789356   10922
32   14   0.586341   224   64   3073   5773975   9362
32   14   0.588464   256   64   3073   5776233   8192
32   14   0.587244   288   64   3073   5766206   7280
32   14   0.580417   320   64   3073   5843707   6552
32   13   0.554476   32   32   1800   6061337   65536
32   13   0.557790   64   32   1800   6028955   32768
32   13   0.569324   96   32   1800   5913123   21845
32   13   0.567350   128   32   1800   5951336   16384
32   13   0.558527   160   32   1800   6044898   13107
32   13   0.565905   192   32   1800   6009218   10922
32   13   0.563179   224   32   1800   6060770   9362
32   13   0.567661   256   32   1800   5962471   8192
32   13   0.564611   288   32   1800   6079288   7281
32   13   0.560893   320   32   1800   6103987   6553
32   12   0.507799   32   96   6144   6619493   65535
32   12   0.508889   64   96   6144   6616494   32766
32   12   0.531759   96   96   6144   6335044   21843
32   12   0.515578   128   96   6144   6548290   16383
32   12   0.515529   160   96   6144   6556288   13107
32   12   0.518754   192   96   6144   6526608   10920
32   12   0.516237   224   96   6144   6533506   9360
32   12   0.519350   256   96   6144   6569340   8190
32   12   0.518621   288   96   6144   6586426   7281
32   12   0.517843   320   96   6144   6608942   6552
32   11   0.483181   32   32   2049   6954834   65536
32   11   0.485849   64   32   2049   6922017   32768
32   11   0.489235   96   32   2049   6887021   21845
32   11   0.510267   128   32   2049   6604761   16384
32   11   0.487638   160   32   2049   6919917   13107
32   11   0.491464   192   32   2049   6871469   10922
32   11   0.489767   224   32   2049   6902197   9362
32   11   0.492755   256   32   2049   6912591   8192
32   11   0.490192   288   32   2049   6960946   7281
32   11   0.487917   320   32   2049   6906649   6553
32   10   0.428775   32   64   4097   7836182   65536
32   10   0.442983   64   64   4097   7590832   32768
32   10   0.444277   96   64   4097   7569225   21844
32   10   0.445794   128   64   4097   7557080   16384
32   10   0.444410   160   64   4097   7585966   13106
32   10   0.459352   192   64   4097   7334448   10922
32   10   0.447334   224   64   4097   7537349   9362
32   10   0.446888   256   64   4097   7538645   8192
32   10   0.446418   288   64   4097   7598777   7280
32   10   0.444732   320   64   4097   7586667   6552
32   9   0.396123   32   96   8192   8484296   65535
32   9   0.396136   64   96   8192   8493528   32766
32   9   0.402551   96   96   8192   8367916   21843
32   9   0.401846   128   96   8192   8393320   16383
32   9   0.419323   160   96   8192   8041263   13107
32   9   0.403152   192   96   8192   8372978   10920
32   9   0.403649   224   96   8192   8377239   9360
32   9   0.404479   256   96   8192   8377529   8190
32   9   0.403309   288   96   8192   8420748   7281
32   9   0.403758   320   96   8192   8421121   6552
32   8   0.349357   32   64   6144   9618080   65536
32   8   0.359333   64   64   6144   9354901   32768
32   8   0.361206   96   64   6144   9309828   21844
32   8   0.379817   128   64   6144   8871812   16384
32   8   0.361483   160   64   6144   9329341   13106
32   8   0.362857   192   64   6144   9314534   10922
32   8   0.362044   224   64   6144   9333031   9362
32   8   0.362196   256   64   6144   9356021   8192
32   8   0.362981   288   64   6144   9332548   7280
32   8   0.362710   320   64   6144   9308795   6552
32   7   0.315046   32   32   3073   10659965   65536
32   7   0.330990   64   32   3073   10151017   32768
32   7   0.318244   96   32   3073   10564781   21845
32   7   0.318649   128   32   3073   10563139   16384
32   7   0.318849   160   32   3073   10569034   13107
32   7   0.318925   192   32   3073   10568276   10922
32   7   0.319349   224   32   3073   10573583   9362
32   7   0.318373   256   32   3073   10598290   8192
32   7   0.318754   288   32   3073   10615472   7281
32   7   0.334498   320   32   3073   10078348   6553
32   6   0.267936   32   64   8192   12533801   65536
32   6   0.272535   64   64   8192   12324905   32768
32   6   0.273563   96   64   8192   12284633   21844
32   6   0.274753   128   64   8192   12238981   16384
32   6   0.274257   160   64   8192   12251544   13106
32   6   0.273844   192   64   8192   12283888   10922
32   6   0.274582   224   64   8192   12252372   9362
32   6   0.286839   256   64   8192   11770873   8192
32   6   0.273913   288   64   8192   12291888   7280
32   6   0.273872   320   64   8192   12306142   6552
32   5   0.228881   32   32   4097   14668953   65536
32   5   0.229168   64   32   4097   14654699   32768
32   5   0.230613   96   32   4097   14564804   21845
32   5   0.230454   128   32   4097   14574325   16384
32   5   0.239084   160   32   4097   14054618   13107
32   5   0.239678   192   32   4097   14043469   10922
32   5   0.230456   224   32   4097   14597956   9362
32   5   0.230987   256   32   4097   14578806   8192
32   5   0.230996   288   32   4097   14584472   7281
32   5   0.231147   320   32   4097   14583244   6553
32   4   0.183291   32   64   12288   18318792   65536
32   4   0.190629   64   64   12288   17616111   32768
32   4   0.186607   96   64   12288   18006617   21844
32   4   0.186886   128   64   12288   17991584   16384
32   4   0.186790   160   64   12288   18020805   13106
32   4   0.187239   192   64   12288   17994297   10922
32   4   0.187230   224   64   12288   17963781   9362
32   4   0.187316   256   64   12288   17984995   8192
32   4   0.187151   288   64   12288   17991167   7280
32   4   0.187445   320   64   12288   17980545   6552
32   3   0.142464   32   32   8192   23556858   65536
32   3   0.140539   64   32   8192   23888506   32768
32   3   0.142270   96   32   8192   23602154   21845
32   3   0.141807   128   32   8192   23694537   16384
32   3   0.142407   160   32   8192   23603951   13107
32   3   0.144199   192   32   8192   23286161   10922
32   3   0.141847   224   32   8192   23786719   9362
32   3   0.142547   256   32   8192   23604611   8192
32   3   0.142801   288   32   8192   23581037   7281
32   3   0.142650   320   32   8192   23601274   6553
32   2   0.095285   32   32   12288   35221473   65536
32   2   0.095257   64   32   12288   35242295   32768
32   2   0.095991   96   32   12288   34976781   21845
32   2   0.096052   128   32   12288   34966405   16384
32   2   0.096262   160   32   12288   34901476   13107
32   2   0.096125   192   32   12288   34957424   10922
32   2   0.096464   224   32   12288   34852549   9362
32   2   0.096164   256   32   12288   34969160   8192
32   2   0.096535   288   32   12288   34812186   7281
32   2   0.096320   320   32   12288   34928284   6553
