ALPHA  maxOcc   arithThr   ITER   BS   SMEM  maxLat   warps
128   52   3.334966   32   128   877   5753549   65536
128   52   3.323923   64   128   877   5776170   32768
128   52   3.314776   96   128   877   5794318   21844
128   52   3.305576   128   128   877   5833416   16384
128   52   3.303078   160   128   877   5821317   13104
128   52   3.278509   192   128   877   5925987   10920
128   52   3.354307   224   128   877   5757848   9360
128   52   3.284027   256   128   877   5974571   8192
128   52   3.325186   288   128   877   5842311   7280
128   52   3.301212   320   128   877   5879296   6552
128   50   3.273432   32   160   1130   5860793   65535
128   50   3.256089   64   160   1130   5897663   32765
128   50   3.239358   96   160   1130   5933985   21845
128   50   3.214292   128   160   1130   5992978   16380
128   50   3.225284   160   160   1130   5982716   13105
128   50   3.194936   192   160   1130   6035085   10920
128   50   3.156457   224   160   1130   6094892   9360
128   50   3.188820   256   160   1130   6047288   8190
128   50   3.147760   288   160   1130   6142018   7280
128   50   3.148477   320   160   1130   6276273   6550
128   49   3.301882   32   224   1540   5812705   65534
128   49   3.263273   64   224   1540   5886257   32767
128   49   3.227488   96   224   1540   5963155   21840
128   49   3.210649   128   224   1540   5996991   16380
128   49   3.195820   160   224   1540   6101986   13104
128   49   3.187002   192   224   1540   6060625   10920
128   49   3.159770   224   224   1540   6142461   9359
128   49   3.190590   256   224   1540   6050847   8190
128   49   3.147902   288   224   1540   6171146   7280
128   49   3.139847   320   224   1540   6198058   6552
128   48   3.272990   32   128   1024   5863318   65536
128   48   3.245589   64   128   1024   5915196   32768
128   48   3.228083   96   128   1024   5952272   21844
128   48   3.218885   128   128   1024   5972907   16384
128   48   3.214537   160   128   1024   5991894   13104
128   48   3.237507   192   128   1024   5945904   10920
128   48   3.309506   224   128   1024   5817915   9360
128   48   3.218918   256   128   1024   6095645   8192
128   48   3.256281   288   128   1024   5933819   7280
128   48   3.219655   320   128   1024   5990898   6552
128   45   3.210656   32   160   1230   5976954   65535
128   45   3.143557   64   160   1230   6111215   32765
128   45   3.115357   96   160   1230   6170288   21845
128   45   3.100616   128   160   1230   6269879   16380
128   45   3.078102   160   160   1230   6269612   13105
128   45   3.043528   192   160   1230   6383842   10920
128   45   3.090995   224   160   1230   6231078   9360
128   45   3.054637   256   160   1230   6325933   8190
128   45   3.028966   288   160   1230   6413090   7280
128   45   2.957293   320   160   1230   6569690   6550
128   44   3.185994   32   128   1030   6021771   65536
128   44   3.138447   64   128   1030   6116378   32768
128   44   3.119281   96   128   1030   6155871   21844
128   44   3.108387   128   128   1030   6187205   16384
128   44   3.105493   160   128   1030   6186687   13104
128   44   3.148496   192   128   1030   6141728   10920
128   44   3.087956   224   128   1030   6346860   9360
128   44   3.050561   256   128   1030   6370352   8192
128   44   3.142433   288   128   1030   6129315   7280
128   44   3.089586   320   128   1030   6221402   6552
128   42   3.091614   32   192   1540   6205948   65532
128   42   3.068573   64   192   1540   6256852   32766
128   42   3.055329   96   192   1540   6334532   21840
128   42   3.030289   128   192   1540   6363794   16380
128   42   3.010987   160   192   1540   6457982   13104
128   42   2.983087   192   192   1540   6451552   10920
128   42   3.005398   224   192   1540   6441819   9360
128   42   2.995689   256   192   1540   6437412   8190
128   42   2.964435   288   192   1540   6637749   7278
128   42   2.958349   320   192   1540   6770877   6552
128   40   3.030554   32   128   1130   6331884   65536
128   40   2.988957   64   128   1130   6420591   32768
128   40   2.985498   96   128   1130   6438526   21844
128   40   2.969283   128   128   1130   6470024   16384
128   40   3.002919   160   128   1130   6480322   13104
128   40   3.029602   192   128   1130   6440776   10920
128   40   2.947851   224   128   1130   6515210   9360
128   40   2.921129   256   128   1130   6584552   8192
128   40   2.951155   288   128   1130   6561172   7280
128   40   2.932831   320   128   1130   6561459   6552
128   39   2.917694   32   96   877   6577169   65535
128   39   2.903994   64   96   877   6610749   32766
128   39   2.896443   96   96   877   6630990   21843
128   39   2.885638   128   96   877   6655918   16383
128   39   2.921859   160   96   877   6749042   13107
128   39   2.941482   192   96   877   6624650   10920
128   39   2.931653   224   96   877   6703888   9360
128   39   2.958677   256   96   877   6507257   8190
128   39   2.815588   288   96   877   6867267   7281
128   39   2.866450   320   96   877   6734231   6552
128   36   2.808094   32   128   1230   6831202   65536
128   36   2.798909   64   128   1230   6855959   32768
128   36   2.794282   96   128   1230   6872816   21844
128   36   2.813400   128   128   1230   6838154   16384
128   36   2.847280   160   128   1230   6766191   13104
128   36   2.769323   192   128   1230   6946840   10920
128   36   2.768241   224   128   1230   6982799   9360
128   36   2.729617   256   128   1230   7124032   8192
128   36   2.815578   288   128   1230   6886737   7280
128   36   2.892957   320   128   1230   6682372   6552
128   35   2.783582   32   160   1540   6892442   65535
128   35   2.756068   64   160   1540   6964807   32765
128   35   2.729402   96   160   1540   7043297   21845
128   35   2.746625   128   160   1540   7069799   16380
128   35   2.693094   160   160   1540   7139600   13105
128   35   2.664667   192   160   1540   7265203   10920
128   35   2.679967   224   160   1540   7369110   9360
128   35   2.672042   256   160   1540   7237404   8190
128   35   2.677169   288   160   1540   7194025   7280
128   35   2.647596   320   160   1540   7417734   6550
128   33   2.557914   32   96   1030   7502409   65535
128   33   2.557335   64   96   1030   7502115   32766
128   33   2.566829   96   96   1030   7482649   21843
128   33   2.647839   128   96   1030   7250819   16383
128   33   2.640507   160   96   1030   7338401   13107
128   33   2.596106   192   96   1030   7438690   10920
128   33   2.528745   224   96   1030   7684377   9360
128   33   2.539502   256   96   1030   7572105   8190
128   33   2.541474   288   96   1030   7580178   7281
128   33   2.503527   320   96   1030   7865392   6552
128   32   2.535498   32   128   1536   7565665   65536
128   32   2.549538   64   128   1536   7529501   32768
128   32   2.559928   96   128   1536   7523743   21844
128   32   2.573193   128   128   1536   7537969   16384
128   32   2.648446   160   128   1536   7415198   13104
128   32   2.593115   192   128   1536   7505571   10920
128   32   2.557504   224   128   1536   7537977   9360
128   32   2.580046   256   128   1536   7690593   8192
128   32   2.577570   288   128   1536   7761093   7280
128   32   2.581650   320   128   1536   7612277   6552
128   30   2.352519   32   96   1130   8153856   65535
128   30   2.365311   64   96   1130   8124758   32766
128   30   2.378103   96   96   1130   8170166   21843
128   30   2.382066   128   96   1130   8223070   16383
128   30   2.362107   160   96   1130   8267149   13107
128   30   2.350976   192   96   1130   8193902   10920
128   30   2.368932   224   96   1130   8309444   9360
128   30   2.459954   256   96   1130   7991370   8190
128   30   2.430797   288   96   1130   8165083   7281
128   30   2.408432   320   96   1130   8157983   6552
128   28   2.229335   32   128   1540   8608229   65536
128   28   2.235516   64   128   1540   8585211   32768
128   28   2.146594   96   128   1540   8978812   21844
128   28   2.240858   128   128   1540   8617578   16384
128   28   2.194360   160   128   1540   8822861   13104
128   28   2.221825   192   128   1540   8675438   10920
128   28   2.239924   224   128   1540   8596158   9360
128   28   2.267231   256   128   1540   8514761   8192
128   28   2.269825   288   128   1540   8633111   7280
128   28   2.225604   320   128   1540   8748524   6552
128   27   2.108934   32   96   1230   9095647   65535
128   27   2.121513   64   96   1230   9044193   32766
128   27   2.134131   96   96   1230   9034213   21843
128   27   2.136135   128   96   1230   9093824   16383
128   27   2.105500   160   96   1230   9143133   13107
128   27   2.123496   192   96   1230   9083338   10920
128   27   2.180024   224   96   1230   8910059   9360
128   27   2.155890   256   96   1230   8993248   8190
128   27   2.135200   288   96   1230   9152865   7281
128   27   2.130559   320   96   1230   9159944   6552
128   26   2.034129   32   64   877   9429110   65536
128   26   2.049686   64   64   877   9361017   32768
128   26   2.070263   96   64   877   9344316   21844
128   26   2.068102   128   64   877   9396145   16384
128   26   2.045855   160   64   877   9488483   13106
128   26   2.046015   192   64   877   9539799   10922
128   26   2.029928   224   64   877   9486318   9362
128   26   2.077807   256   64   877   9326728   8192
128   26   2.091234   288   64   877   9217627   7280
128   26   2.070523   320   64   877   9308310   6552
128   25   1.960094   32   160   2050   9786515   65535
128   25   1.975939   64   160   2050   9714033   32765
128   25   1.993931   96   160   2050   9695519   21845
128   25   1.980503   128   160   2050   9725513   16380
128   25   1.953947   160   160   2050   9882517   13105
128   25   1.965974   192   160   2050   9960322   10920
128   25   1.950867   224   160   2050   9931445   9360
128   25   1.952295   256   160   2050   10024334   8190
128   25   1.948248   288   160   2050   9934825   7280
128   25   1.990123   320   160   2050   9797523   6550
128   24   1.886697   32   128   2048   10166901   65536
128   24   1.905483   64   128   2048   10073743   32768
128   24   1.920994   96   128   2048   10094925   21844
128   24   1.899553   128   128   2048   10163857   16384
128   24   1.893042   160   128   2048   10203096   13104
128   24   1.893320   192   128   2048   10229701   10920
128   24   1.902081   224   128   2048   10155536   9360
128   24   1.880478   256   128   2048   10363498   8192
128   24   1.881810   288   128   2048   10278655   7280
128   24   1.901708   320   128   2048   10314986   6552
128   22   1.703952   32   64   1030   11256664   65536
128   22   1.735644   64   64   1030   11054037   32768
128   22   1.734316   96   64   1030   11098479   21844
128   22   1.708907   128   64   1030   11291612   16384
128   22   1.706097   160   64   1030   11268220   13106
128   22   1.703152   192   64   1030   11332600   10922
128   22   1.645906   224   64   1030   11723124   9362
128   22   1.689927   256   64   1030   11389355   8192
128   22   1.691110   288   64   1030   11411105   7280
128   22   1.653104   320   64   1030   11683776   6552
128   21   1.580848   32   224   4096   12144627   65534
128   21   1.599621   64   224   4096   12036075   32767
128   21   1.582286   96   224   4096   12172787   21840
128   21   1.584337   128   224   4096   12175596   16380
128   21   1.590459   160   224   4096   12165471   13104
128   21   1.585070   192   224   4096   12317454   10920
128   21   1.587213   224   224   4096   12161604   9359
128   21   1.584774   256   224   4096   12178291   8190
128   21   1.585344   288   224   4096   12204607   7280
128   21   1.579318   320   224   4096   12440373   6552
128   20   1.492267   32   128   2050   12853507   65536
128   20   1.550335   64   128   2050   12382747   32768
128   20   1.600333   96   128   2050   12072908   21844
128   20   1.589703   128   128   2050   12137183   16384
128   20   1.557786   160   128   2050   12356418   13104
128   20   1.599052   192   128   2050   12032544   10920
128   20   1.575120   224   128   2050   12284814   9360
128   20   1.587718   256   128   2050   12290747   8192
128   20   1.552720   288   128   2050   12385249   7280
128   20   1.582509   320   128   2050   12339505   6552
128   18   1.365819   32   96   2048   14046590   65535
128   18   1.361313   64   96   2048   14136348   32766
128   18   1.346858   96   96   2048   14290156   21843
128   18   1.354162   128   96   2048   14269619   16383
128   18   1.347244   160   96   2048   14345006   13107
128   18   1.373860   192   96   2048   14105203   10920
128   18   1.363401   224   96   2048   14268065   9360
128   18   1.337853   256   96   2048   14501129   8190
128   18   1.342732   288   96   2048   14412230   7281
128   18   1.343924   320   96   2048   14360935   6552
128   16   1.118092   32   128   3072   17192622   65536
128   16   1.199661   64   128   3072   16028081   32768
128   16   1.217742   96   128   3072   15781466   21844
128   16   1.156613   128   128   3072   16696406   16384
128   16   1.202894   160   128   3072   16056940   13104
128   16   1.200471   192   128   3072   16031168   10920
128   16   1.206668   224   128   3072   16000668   9360
128   16   1.199602   256   128   3072   16131039   8192
128   16   1.158012   288   128   3072   16748397   7280
128   16   1.202257   320   128   3072   16298777   6552
128   15   1.084705   32   160   4096   17686812   65535
128   15   1.090791   64   160   4096   17617922   32765
128   15   1.109231   96   160   4096   17355018   21845
128   15   1.101856   128   160   4096   17469158   16380
128   15   1.104649   160   160   4096   17498935   13105
128   15   1.103918   192   160   4096   17444064   10920
128   15   1.106167   224   160   4096   17483113   9360
128   15   1.105097   256   160   4096   17418470   8190
128   15   1.118498   288   160   4096   17314737   7280
128   15   1.100334   320   160   4096   17730604   6550
128   14   0.994660   32   224   6144   19306087   65534
128   14   1.002678   64   224   6144   19159357   32767
128   14   1.006351   96   224   6144   19127963   21840
128   14   1.007470   128   224   6144   19106566   16380
128   14   1.007249   160   224   6144   19093800   13104
128   14   0.987836   192   224   6144   19541617   10920
128   14   1.021799   224   224   6144   18908548   9359
128   14   1.002558   256   224   6144   19271781   8190
128   14   1.009589   288   224   6144   19313269   7280
128   14   0.964638   320   224   6144   20186172   6552
128   13   0.967426   32   32   877   19822365   65536
128   13   0.974644   64   32   877   19683366   32768
128   13   0.974238   96   32   877   19699426   21845
128   13   0.988715   128   32   877   19412874   16384
128   13   0.981497   160   32   877   19616535   13107
128   13   0.982379   192   32   877   19640917   10922
128   13   0.972048   224   32   877   19816298   9362
128   13   0.972639   256   32   877   19872092   8192
128   13   0.973289   288   32   877   19919403   7281
128   13   0.973148   320   32   877   19966482   6553
128   12   0.882441   32   128   4096   21741434   65536
128   12   0.907415   64   128   4096   21186488   32768
128   12   0.895755   96   128   4096   21475997   21844
128   12   0.898480   128   128   4096   21403312   16384
128   12   0.884791   160   128   4096   21809621   13104
128   12   0.887131   192   128   4096   21737932   10920
128   12   0.885753   224   128   4096   21830328   9360
128   12   0.886385   256   128   4096   21792333   8192
128   12   0.886540   288   128   4096   21894065   7280
128   12   0.887050   320   128   4096   21762825   6552
128   11   0.836021   32   32   1030   22940627   65536
128   11   0.838865   64   32   1030   22879266   32768
128   11   0.809144   96   32   1030   23722983   21845
128   11   0.791853   128   32   1030   24256439   16384
128   11   0.825781   160   32   1030   23291655   13107
128   11   0.825936   192   32   1030   23292973   10922
128   11   0.791327   224   32   1030   24242677   9362
128   11   0.826240   256   32   1030   23339427   8192
128   11   0.821974   288   32   1030   23484873   7281
128   11   0.843624   320   32   1030   22886194   6553
128   10   0.731917   32   160   6144   26217138   65535
128   10   0.722428   64   160   6144   26604004   32765
128   10   0.726233   96   160   6144   26481327   21845
128   10   0.728176   128   160   6144   26407152   16380
128   10   0.747180   160   160   6144   25735614   13105
128   10   0.740187   192   160   6144   26035705   10920
128   10   0.730881   224   160   6144   26345465   9360
128   10   0.726594   256   160   6144   26529660   8190
128   10   0.731920   288   160   6144   26321287   7280
128   10   0.717183   320   160   6144   26730692   6550
128   9   0.681371   32   96   4096   28158185   65535
128   9   0.678578   64   96   4096   28290614   32766
128   9   0.668872   96   96   4096   28719292   21843
128   9   0.668928   128   96   4096   28732667   16383
128   9   0.668364   160   96   4096   28782970   13107
128   9   0.677927   192   96   4096   28404152   10920
128   9   0.668581   224   96   4096   28823188   9360
128   9   0.669176   256   96   4096   28773895   8190
128   9   0.668832   288   96   4096   28848391   7281
128   9   0.669303   320   96   4096   28789135   6552
128   8   0.577288   32   128   6144   33244629   65536
128   8   0.596965   64   128   6144   32172797   32768
128   8   0.594950   96   128   6144   32313766   21844
128   8   0.591850   128   128   6144   32459952   16384
128   8   0.592548   160   128   6144   32466875   13104
128   8   0.592715   192   128   6144   32487555   10920
128   8   0.593188   224   128   6144   32471500   9360
128   8   0.601364   256   128   6144   32122155   8192
128   8   0.593591   288   128   6144   32426479   7280
128   8   0.593688   320   128   6144   32545555   6552
128   7   0.503299   32   224   12288   38121643   65534
128   7   0.508932   64   224   12288   37717651   32767
128   7   0.511456   96   224   12288   37592794   21840
128   7   0.522113   128   224   12288   36809730   16380
128   7   0.513868   160   224   12288   37474506   13104
128   7   0.500564   192   224   12288   38478777   10920
128   7   0.514622   224   224   12288   37424756   9359
128   7   0.514975   256   224   12288   37405764   8190
128   7   0.515221   288   224   12288   37467203   7280
128   7   0.520909   320   224   12288   36972062   6552
128   6   0.448667   32   96   6144   42756134   65535
128   6   0.446043   64   96   6144   43031841   32766
128   6   0.446697   96   96   6144   42993221   21843
128   6   0.446485   128   96   6144   43037782   16383
128   6   0.455850   160   96   6144   42193168   13107
128   6   0.446592   192   96   6144   43041476   10920
128   6   0.437227   224   96   6144   44026874   9360
128   6   0.446307   256   96   6144   43198850   8190
128   6   0.446233   288   96   6144   43160830   7281
128   6   0.451146   320   96   6144   42642939   6552
128   5   0.362793   32   160   12288   52873608   65535
128   5   0.368211   64   160   12288   52126187   32765
128   5   0.365422   96   160   12288   52541197   21845
128   5   0.368373   128   160   12288   52159618   16380
128   5   0.372728   160   160   12288   51561616   13105
128   5   0.369271   192   160   12288   52068910   10920
128   5   0.369350   224   160   12288   52168607   9360
128   5   0.369515   256   160   12288   52103461   8190
128   5   0.371488   288   160   12288   51813766   7280
128   5   0.369730   320   160   12288   52060070   6550
128   4   0.292505   32   128   12288   65569462   65536
128   4   0.306515   64   128   12288   62603307   32768
128   4   0.308623   96   128   12288   62197524   21844
128   4   0.307607   128   128   12288   62413123   16384
128   4   0.303438   160   128   12288   63320025   13104
128   4   0.302668   192   128   12288   63538607   10920
128   4   0.310427   224   128   12288   61926592   9360
128   4   0.311157   256   128   12288   61806753   8192
128   4   0.311456   288   128   12288   61738773   7280
128   4   0.312914   320   128   12288   61407403   6552
128   3   0.224954   32   96   12288   85261061   65535
128   3   0.227773   64   96   12288   84208470   32766
128   3   0.229790   96   96   12288   83489485   21843
128   3   0.230486   128   96   12288   83242828   16383
128   3   0.232103   160   96   12288   82719383   13107
128   3   0.232633   192   96   12288   82518729   10920
128   3   0.234229   224   96   12288   81985600   9360
128   3   0.233451   256   96   12288   82324635   8190
128   3   0.233463   288   96   12288   82386196   7281
128   3   0.235200   320   96   12288   81782344   6552
128   2   0.152038   32   64   12288   126144426   65536
128   2   0.153226   64   64   12288   125179999   32768
128   2   0.154436   96   64   12288   124217570   21844
128   2   0.155184   128   64   12288   123667980   16384
128   2   0.155735   160   64   12288   123206102   13106
128   2   0.156220   192   64   12288   122886400   10922
128   2   0.156440   224   64   12288   122702331   9362
128   2   0.156842   256   64   12288   122500267   8192
128   2   0.157001   288   64   12288   122271850   7280
128   2   0.157100   320   64   12288   122286423   6552
