ALPHA  maxOcc   arithThr   ITER   BS   SMEM  maxLat   warps
96   50   3.174054   64   160   1130   9066839   65535
96   50   3.201894   96   160   1130   8992477   43690
96   50   3.150820   128   160   1130   9138368   32765
96   50   3.132172   160   160   1130   9199976   26210
96   50   3.116998   192   160   1130   9266549   21845
96   50   3.114809   224   160   1130   9253498   18720
96   50   3.092404   256   160   1130   9326058   16380
96   50   3.143655   288   160   1130   9163910   14560
96   50   3.105785   320   160   1130   9273460   13105
96   49   3.158846   32   224   1540   9107359   131068
96   49   3.160829   64   224   1540   9104027   65534
96   49   3.134084   96   224   1540   9192974   43687
96   49   3.117862   128   224   1540   9251052   32767
96   49   3.087719   160   224   1540   9408374   26208
96   49   3.105723   192   224   1540   9271802   21840
96   49   3.075215   224   224   1540   9391439   18718
96   49   3.092398   256   224   1540   9331329   16380
96   49   3.076891   288   224   1540   9598759   14560
96   49   3.058069   320   224   1540   9655643   13104
96   48   3.172616   32   128   1024   9068584   131072
96   48   3.136298   64   128   1024   9175029   65536
96   48   3.122003   96   128   1024   9221085   43688
96   48   3.112705   128   128   1024   9253050   32768
96   48   3.106180   160   128   1024   9276081   26212
96   48   3.157182   192   128   1024   9121347   21844
96   48   3.065577   224   128   1024   9447115   18724
96   48   3.143102   256   128   1024   9313346   16384
96   48   3.120653   288   128   1024   9286582   14560
96   48   3.035575   320   128   1024   9495560   13104
96   45   3.025681   32   160   1230   9508429   131070
96   45   3.025080   64   160   1230   9512648   65535
96   45   3.001945   96   160   1230   9594067   43690
96   45   2.986217   128   160   1230   9647959   32765
96   45   2.972248   160   160   1230   9709985   26210
96   45   2.957720   192   160   1230   9801179   21845
96   45   2.936459   224   160   1230   9814268   18720
96   45   2.965112   256   160   1230   9745835   16380
96   45   2.931386   288   160   1230   9982239   14560
96   45   2.945351   320   160   1230   9822713   13105
96   44   3.001679   32   128   1030   9583817   131072
96   44   2.990782   64   128   1030   9621803   65536
96   44   2.980762   96   128   1030   9656989   43688
96   44   2.971243   128   128   1030   9690933   32768
96   44   2.966167   160   128   1030   9710352   26212
96   44   2.956720   192   128   1030   9749743   21844
96   44   2.991938   224   128   1030   9643537   18724
96   44   3.008238   256   128   1030   9685483   16384
96   44   2.973788   288   128   1030   9753970   14560
96   44   2.939617   320   128   1030   9911344   13104
96   42   2.887386   32   192   1540   9965606   131070
96   42   2.901479   64   192   1540   9919754   65532
96   42   2.898190   96   192   1540   9934048   43686
96   42   2.887668   128   192   1540   9994810   32766
96   42   2.895208   160   192   1540   10022999   26214
96   42   2.869138   192   192   1540   10160699   21840
96   42   2.870359   224   192   1540   10039445   18720
96   42   2.887558   256   192   1540   9976034   16380
96   42   2.851750   288   192   1540   10137248   14562
96   42   2.852631   320   192   1540   10310201   13104
96   40   2.813647   32   128   1130   10224331   131072
96   40   2.808712   64   128   1130   10245253   65536
96   40   2.755177   96   128   1130   10466751   43688
96   40   2.821636   128   128   1130   10201870   32768
96   40   2.791264   160   128   1130   10317744   26212
96   40   2.790989   192   128   1130   10370934   21844
96   40   2.820974   224   128   1130   10327041   18724
96   40   2.797193   256   128   1130   10431186   16384
96   40   2.805152   288   128   1130   10309504   14560
96   40   2.723421   320   128   1130   10610888   13104
96   39   2.660256   32   96   877   10814319   131070
96   39   2.731066   64   96   877   10534815   65535
96   39   2.728217   96   96   877   10548672   43689
96   39   2.723816   128   96   877   10573619   32766
96   39   2.752017   160   96   877   10460104   26214
96   39   2.721763   192   96   877   10594820   21843
96   39   2.753883   224   96   877   10618895   18723
96   39   2.700828   256   96   877   10897864   16383
96   39   2.713274   288   96   877   10645647   14562
96   39   2.721040   320   96   877   10811100   13107
96   36   2.509877   32   128   1230   11463467   131072
96   36   2.528350   64   128   1230   11389082   65536
96   36   2.556366   96   128   1230   11260044   43688
96   36   2.588120   128   128   1230   11131931   32768
96   36   2.594335   160   128   1230   11112393   26212
96   36   2.511045   192   128   1230   11598189   21844
96   36   2.527173   224   128   1230   11607635   18724
96   36   2.594326   256   128   1230   11200032   16384
96   36   2.586313   288   128   1230   11142657   14560
96   36   2.589552   320   128   1230   11195499   13104
96   35   2.496029   32   160   1540   11526173   131070
96   35   2.507887   64   160   1540   11475143   65535
96   35   2.487442   96   160   1540   11573728   43690
96   35   2.464449   128   160   1540   11702582   32765
96   35   2.537790   160   160   1540   11432121   26210
96   35   2.511910   192   160   1540   11538050   21845
96   35   2.485606   224   160   1540   11639683   18720
96   35   2.496042   256   160   1540   11598095   16380
96   35   2.497782   288   160   1540   11590252   14560
96   35   2.501199   320   160   1540   11628019   13105
96   33   2.371306   32   96   1030   12131285   131070
96   33   2.381891   64   96   1030   12080023   65535
96   33   2.380770   96   96   1030   12089117   43689
96   33   2.389011   128   96   1030   12046185   32766
96   33   2.398127   160   96   1030   12009356   26214
96   33   2.417225   192   96   1030   12021007   21843
96   33   2.390948   224   96   1030   12121821   18723
96   33   2.372666   256   96   1030   12228201   16383
96   33   2.371122   288   96   1030   12206202   14562
96   33   2.370640   320   96   1030   12230198   13107
96   32   2.344587   32   128   1536   12269305   131072
96   32   2.340972   64   128   1536   12289729   65536
96   32   2.344414   96   128   1536   12274745   43688
96   32   2.320159   128   128   1536   12421014   32768
96   32   2.346862   160   128   1536   12359158   26212
96   32   2.276515   192   128   1536   12727817   21844
96   32   2.376251   224   128   1536   12175864   18724
96   32   2.355299   256   128   1536   12318606   16384
96   32   2.352994   288   128   1536   12345121   14560
96   32   2.273083   320   128   1536   12902679   13104
96   30   2.157411   32   96   1130   13333506   131070
96   30   2.181334   64   96   1130   13189002   65535
96   30   2.187645   96   96   1130   13157589   43689
96   30   2.201902   128   96   1130   13159360   32766
96   30   2.209729   160   96   1130   13123309   26214
96   30   2.189464   192   96   1130   13290189   21843
96   30   2.139741   224   96   1130   13527303   18723
96   30   2.183751   256   96   1130   13301869   16383
96   30   2.191533   288   96   1130   13241536   14562
96   30   2.207432   320   96   1130   13298761   13107
96   28   2.002922   32   128   1540   14362433   131072
96   28   2.028981   64   128   1540   14181534   65536
96   28   2.036120   96   128   1540   14134022   43688
96   28   2.047137   128   128   1540   14090394   32768
96   28   2.062612   160   128   1540   14034291   26212
96   28   2.036248   192   128   1540   14218435   21844
96   28   2.042830   224   128   1540   14134390   18724
96   28   2.046341   256   128   1540   14116504   16384
96   28   1.992064   288   128   1540   14705339   14560
96   28   2.062673   320   128   1540   14157668   13104
96   27   1.926949   32   96   1230   14927329   131070
96   27   1.948604   64   96   1230   14767800   65535
96   27   1.893367   96   96   1230   15209202   43689
96   27   1.963695   128   96   1230   14739470   32766
96   27   1.901427   160   96   1230   15216354   26214
96   27   1.950737   192   96   1230   14816507   21843
96   27   1.955296   224   96   1230   14772859   18723
96   27   1.940196   256   96   1230   14966721   16383
96   27   1.949319   288   96   1230   14909437   14562
96   27   1.879557   320   96   1230   15355002   13107
96   26   1.856588   32   64   877   15494289   131072
96   26   1.872974   64   64   877   15358772   65536
96   26   1.880954   96   64   877   15298158   43690
96   26   1.895792   128   64   877   15262304   32768
96   26   1.888351   160   64   877   15313926   26214
96   26   1.878219   192   64   877   15409671   21844
96   26   1.875582   224   64   877   15407863   18724
96   26   1.875812   256   64   877   15455627   16384
96   26   1.878709   288   64   877   15532113   14562
96   26   1.876615   320   64   877   15593761   13106
96   25   1.755896   32   160   2050   16384559   131070
96   25   1.778704   64   160   2050   16181687   65535
96   25   1.814229   96   160   2050   15894422   43690
96   25   1.790236   128   160   2050   16137655   32765
96   25   1.787721   160   160   2050   16173060   26210
96   25   1.786350   192   160   2050   16166531   21845
96   25   1.798903   224   160   2050   16131139   18720
96   25   1.786741   256   160   2050   16225173   16380
96   25   1.787213   288   160   2050   16209209   14560
96   25   1.791154   320   160   2050   16229848   13105
96   24   1.728668   32   128   2048   16639913   131072
96   24   1.665898   64   128   2048   17271041   65536
96   24   1.722772   96   128   2048   16713479   43688
96   24   1.737493   128   128   2048   16637038   32768
96   24   1.674374   160   128   2048   17181192   26212
96   24   1.754746   192   128   2048   16484246   21844
96   24   1.731726   224   128   2048   16682581   18724
96   24   1.665179   256   128   2048   17357255   16384
96   24   1.743083   288   128   2048   16733994   14560
96   24   1.734846   320   128   2048   16677611   13104
96   22   1.546976   32   64   1030   18594159   131072
96   22   1.562618   64   64   1030   18410617   65536
96   22   1.567590   96   64   1030   18354177   43690
96   22   1.517224   128   64   1030   19031343   32768
96   22   1.569942   160   64   1030   18386493   26214
96   22   1.573442   192   64   1030   18360292   21844
96   22   1.566543   224   64   1030   18427743   18724
96   22   1.565833   256   64   1030   18459212   16384
96   22   1.568036   288   64   1030   18462268   14562
96   22   1.560547   320   64   1030   18483580   13106
96   21   1.418461   32   224   4096   20282563   131068
96   21   1.439375   64   224   4096   20012218   65534
96   21   1.409939   96   224   4096   20448723   43687
96   21   1.448253   128   224   4096   19934416   32767
96   21   1.433338   160   224   4096   20168582   26208
96   21   1.448947   192   224   4096   19976304   21840
96   21   1.449894   224   224   4096   19992010   18718
96   21   1.449537   256   224   4096   19979833   16380
96   21   1.450204   288   224   4096   19989439   14560
96   21   1.452371   320   224   4096   19975655   13104
96   20   1.380207   32   128   2050   20843058   131072
96   20   1.366675   64   128   2050   21048826   65536
96   20   1.412741   96   128   2050   20377734   43688
96   20   1.420224   128   128   2050   20342255   32768
96   20   1.418254   160   128   2050   20336150   26212
96   20   1.417746   192   128   2050   20353319   21844
96   20   1.414105   224   128   2050   20416232   18724
96   20   1.419152   256   128   2050   20403710   16384
96   20   1.421890   288   128   2050   20335775   14560
96   20   1.371781   320   128   2050   21014944   13104
96   18   1.226529   32   96   2048   23453488   131070
96   18   1.239832   64   96   2048   23240855   65535
96   18   1.243541   96   96   2048   23179681   43689
96   18   1.240367   128   96   2048   23266540   32766
96   18   1.228963   160   96   2048   23542925   26214
96   18   1.242922   192   96   2048   23262813   21843
96   18   1.238784   224   96   2048   23317358   18723
96   18   1.241142   256   96   2048   23392091   16383
96   18   1.241834   288   96   2048   23286435   14562
96   18   1.242007   320   96   2048   23411543   13107
96   16   1.072454   32   128   3072   26823414   131072
96   16   1.058732   64   128   3072   27205049   65536
96   16   1.098479   96   128   3072   26246190   43688
96   16   1.097268   128   128   3072   26267617   32768
96   16   1.099527   160   128   3072   26228944   26212
96   16   1.069726   192   128   3072   27027629   21844
96   16   1.100466   224   128   3072   26219122   18724
96   16   1.098548   256   128   3072   26386895   16384
96   16   1.103977   288   128   3072   26163560   14560
96   16   1.101994   320   128   3072   26254705   13104
96   15   0.983891   32   160   4096   29240308   131070
96   15   1.001639   64   160   4096   28765932   65535
96   15   1.003074   96   160   4096   28735186   43690
96   15   1.008383   128   160   4096   28595744   32765
96   15   1.020951   160   160   4096   28291519   26210
96   15   1.009322   192   160   4096   28612314   21845
96   15   1.009143   224   160   4096   28616546   18720
96   15   1.010723   256   160   4096   28630860   16380
96   15   1.017458   288   160   4096   28457560   14560
96   15   1.024135   320   160   4096   28296579   13105
96   14   0.899809   32   224   6144   31981842   131068
96   14   0.910701   64   224   6144   31598837   65534
96   14   0.929105   96   224   6144   30986344   43687
96   14   0.921162   128   224   6144   31301104   32767
96   14   0.922031   160   224   6144   31326355   26208
96   14   0.932379   192   224   6144   30958308   21840
96   14   0.934414   224   224   6144   30914404   18718
96   14   0.924018   256   224   6144   31281360   16380
96   14   0.923209   288   224   6144   31358734   14560
96   14   0.911945   320   224   6144   31565714   13104
96   13   0.887787   32   32   877   32399836   131072
96   13   0.898019   64   32   877   32033406   65536
96   13   0.910478   96   32   877   31599414   43690
96   13   0.897908   128   32   877   32044223   32768
96   13   0.897030   160   32   877   32088480   26214
96   13   0.910621   192   32   877   31628228   21845
96   13   0.857022   224   32   877   33586745   18724
96   13   0.874453   256   32   877   33069938   16384
96   13   0.902479   288   32   877   31957697   14563
96   13   0.896108   320   32   877   32187445   13107
96   12   0.800954   32   128   4096   35918917   131072
96   12   0.819459   64   128   4096   35149556   65536
96   12   0.808364   96   128   4096   35609850   43688
96   12   0.809140   128   128   4096   35627892   32768
96   12   0.811718   160   128   4096   35531175   26212
96   12   0.812263   192   128   4096   35537283   21844
96   12   0.812782   224   128   4096   35515316   18724
96   12   0.813178   256   128   4096   35458776   16384
96   12   0.828136   288   128   4096   34901090   14560
96   12   0.800091   320   128   4096   36186060   13104
96   11   0.731308   32   32   1030   39331227   131072
96   11   0.759411   64   32   1030   37878975   65536
96   11   0.757801   96   32   1030   37964838   43690
96   11   0.757815   128   32   1030   37964759   32768
96   11   0.758688   160   32   1030   37935469   26214
96   11   0.756237   192   32   1030   38054116   21845
96   11   0.747000   224   32   1030   38512464   18724
96   11   0.730387   256   32   1030   39396613   16384
96   11   0.754652   288   32   1030   38151372   14563
96   11   0.727127   320   32   1030   39636090   13107
96   10   0.646082   32   160   6144   44543327   131070
96   10   0.658190   64   160   6144   43716951   65535
96   10   0.661664   96   160   6144   43505014   43690
96   10   0.663565   128   160   6144   43435488   32765
96   10   0.658706   160   160   6144   43743627   26210
96   10   0.665297   192   160   6144   43348190   21845
96   10   0.665996   224   160   6144   43347456   18720
96   10   0.666294   256   160   6144   43289861   16380
96   10   0.666902   288   160   6144   43296159   14560
96   10   0.667253   320   160   6144   43246593   13105
96   9   0.600533   32   96   4096   47906984   131070
96   9   0.605954   64   96   4096   47478254   65535
96   9   0.605411   96   96   4096   47534388   43689
96   9   0.603658   128   96   4096   47684699   32766
96   9   0.603874   160   96   4096   47699233   26214
96   9   0.591277   192   96   4096   48666628   21843
96   9   0.587509   224   96   4096   49134348   18723
96   9   0.603140   256   96   4096   47832004   16383
96   9   0.591359   288   96   4096   48791172   14562
96   9   0.584328   320   96   4096   49262759   13107
96   8   0.526575   32   128   6144   54637892   131072
96   8   0.528915   64   128   6144   54428470   65536
96   8   0.533305   96   128   6144   53984820   43688
96   8   0.531887   128   128   6144   54148698   32768
96   8   0.530711   160   128   6144   54296354   26212
96   8   0.532585   192   128   6144   54146240   21844
96   8   0.510357   224   128   6144   56586159   18724
96   8   0.529097   256   128   6144   54490425   16384
96   8   0.533259   288   128   6144   54119381   14560
96   8   0.523502   320   128   6144   55048944   13104
96   7   0.449942   32   224   12288   63940539   131068
96   7   0.453649   64   224   12288   63432345   65534
96   7   0.461858   96   224   12288   62320560   43687
96   7   0.462844   128   224   12288   62225340   32767
96   7   0.463468   160   224   12288   62135479   26208
96   7   0.459034   192   224   12288   62838075   21840
96   7   0.464084   224   224   12288   62113329   18718
96   7   0.449814   256   224   12288   64160607   16380
96   7   0.464353   288   224   12288   62081951   14560
96   7   0.458317   320   224   12288   62974890   13104
96   6   0.398365   32   96   6144   72214012   131070
96   6   0.401394   64   96   6144   71681060   65535
96   6   0.395776   96   96   6144   72724182   43689
96   6   0.400846   128   96   6144   71854840   32766
96   6   0.401607   160   96   6144   71715295   26214
96   6   0.406444   192   96   6144   70847868   21843
96   6   0.395049   224   96   6144   72898575   18723
96   6   0.394462   256   96   6144   73056310   16383
96   6   0.401466   288   96   6144   71828678   14562
96   6   0.401302   320   96   6144   71791951   13107
96   5   0.326567   32   160   12288   88089589   131070
96   5   0.328845   64   160   12288   87494975   65535
96   5   0.331399   96   160   12288   86855398   43690
96   5   0.331960   128   160   12288   86721269   32765
96   5   0.332407   160   160   12288   86615037   26210
96   5   0.332739   192   160   12288   86608074   21845
96   5   0.332902   224   160   12288   86533759   18720
96   5   0.333016   256   160   12288   86563162   16380
96   5   0.333066   288   160   12288   86534035   14560
96   5   0.332981   320   160   12288   86586832   13105
96   4   0.272527   32   128   12288   105550775   131072
96   4   0.276138   64   128   12288   104191341   65536
96   4   0.279295   96   128   12288   103037355   43688
96   4   0.281491   128   128   12288   102250363   32768
96   4   0.282963   160   128   12288   101724291   26212
96   4   0.283284   192   128   12288   101625894   21844
96   4   0.280901   224   128   12288   102493708   18724
96   4   0.284449   256   128   12288   101238712   16384
96   4   0.281092   288   128   12288   102487071   14560
96   4   0.281061   320   128   12288   102496559   13104
96   3   0.206670   32   96   12288   139183270   131070
96   3   0.208312   64   96   12288   138101878   65535
96   3   0.210110   96   96   12288   136947984   43689
96   3   0.211651   128   96   12288   135961977   32766
96   3   0.212490   160   96   12288   135469134   26214
96   3   0.213080   192   96   12288   135061172   21843
96   3   0.213704   224   96   12288   134716264   18723
96   3   0.214171   256   96   12288   134427935   16383
96   3   0.214128   288   96   12288   134486058   14562
96   3   0.212578   320   96   12288   135550015   13107
96   2   0.140126   32   64   12288   205269509   131072
96   2   0.140461   64   64   12288   204802915   65536
96   2   0.141329   96   64   12288   203554054   43690
96   2   0.142419   128   64   12288   202030700   32768
96   2   0.142920   160   64   12288   201328003   26214
96   2   0.143484   192   64   12288   200527646   21844
96   2   0.143702   224   64   12288   200312736   18724
96   2   0.143096   256   64   12288   201146309   16384
96   2   0.144128   288   64   12288   199743704   14562
96   2   0.144194   320   64   12288   199656634   13106
