ALPHA  maxOcc   arithThr   ITER   BS   SMEM  maxLat   warps
160   36   2.924755   32   128   2500   5751759   65536
160   36   2.952677   64   128   2500   5701153   32768
160   36   2.941051   96   128   2500   5727198   21844
160   36   2.974247   128   128   2500   5679202   16384
160   36   2.943674   160   128   2500   5776538   13104
160   36   2.966062   192   128   2500   5807546   10920
160   36   2.990606   224   128   2500   5661296   9360
160   36   2.960749   256   128   2500   5780903   8192
160   36   2.970557   288   128   2500   5901247   7280
160   36   3.056626   320   128   2500   5780248   6552
160   35   2.894872   32   160   3073   5815125   65535
160   35   2.898618   64   160   3073   5806411   32765
160   35   2.906339   96   160   3073   5802050   21845
160   35   2.918275   128   160   3073   5794894   16380
160   35   2.925551   160   160   3073   5767383   13105
160   35   2.990356   192   160   3073   5657488   10920
160   35   2.889998   224   160   3073   5912426   9360
160   35   2.909634   256   160   3073   5815117   8190
160   35   2.917639   288   160   3073   5874724   7280
160   35   2.876586   320   160   3073   5949593   6550
160   34   2.888586   32   64   1400   5821410   65536
160   34   2.905238   64   64   1400   5791067   32768
160   34   2.983134   96   64   1400   5638835   21844
160   34   2.891562   128   64   1400   5822817   16384
160   34   2.866335   160   64   1400   5877073   13106
160   34   2.849323   192   64   1400   5931609   10922
160   34   2.903027   224   64   1400   5811389   9362
160   34   2.865283   256   64   1400   6001812   8192
160   34   2.883548   288   64   1400   5869965   7280
160   34   2.862515   320   64   1400   5898152   6552
160   33   2.834596   32   96   2049   5931004   65535
160   33   2.828482   64   96   2049   5947099   32766
160   33   2.946820   96   96   2049   5706279   21843
160   33   2.826991   128   96   2049   5970152   16383
160   33   2.822528   160   96   2049   5977361   13107
160   33   2.820400   192   96   2049   5971735   10920
160   33   2.804269   224   96   2049   6080254   9360
160   33   2.819963   256   96   2049   6070857   8190
160   33   2.810251   288   96   2049   6215940   7281
160   33   2.820207   320   96   2049   5999631   6552
160   64   3.012560   32   128   1536   5581305   65536
160   64   3.032312   64   128   1536   5555640   32768
160   64   3.003038   96   128   1536   5619457   21844
160   32   3.032202   32   128   3072   5546532   65536
160   32   2.934558   64   128   3072   5728529   32768
160   32   2.796676   96   128   3072   6028198   21844
160   32   2.928793   128   128   3072   5753631   16384
160   32   2.798929   160   128   3072   6038772   13104
160   32   2.811982   192   128   3072   6122924   10920
160   32   2.813129   224   128   3072   6042492   9360
160   32   2.822305   256   128   3072   5979977   8192
160   32   2.797220   288   128   3072   6138914   7280
160   32   2.794702   320   128   3072   6240679   6552
160   30   2.705615   32   96   2300   6216965   65535
160   30   2.692382   64   96   2300   6249428   32766
160   30   2.688827   96   96   2300   6265567   21843
160   30   2.676033   128   96   2300   6291908   16383
160   30   2.684028   160   96   2300   6289926   13107
160   30   2.672747   192   96   2300   6379748   10920
160   30   2.678801   224   96   2300   6309199   9360
160   30   2.705471   256   96   2300   6251296   8190
160   30   2.663082   288   96   2300   6514919   7281
160   30   2.684576   320   96   2300   6286630   6552
160   29   2.694421   32   32   820   6243330   65536
160   29   2.676218   64   32   820   6291642   32768
160   29   2.664610   96   32   820   6314927   21845
160   29   2.664293   128   32   820   6314282   16384
160   29   2.661094   160   32   820   6327950   13107
160   29   2.662125   192   32   820   6325547   10922
160   29   2.617028   224   32   820   6447944   9362
160   29   2.684870   256   32   820   6308997   8192
160   29   2.639320   288   32   820   6375803   7281
160   29   2.597224   320   32   820   6495117   6553
160   28   2.632047   32   128   3073   6389201   65536
160   28   2.618559   64   128   3073   6426174   32768
160   28   2.605165   96   128   3073   6473058   21844
160   28   2.611783   128   128   3073   6477809   16384
160   28   2.599630   160   128   3073   6499180   13104
160   28   2.611133   192   128   3073   6493924   10920
160   28   2.771895   224   128   3073   6128149   9360
160   28   2.626842   256   128   3073   6452692   8192
160   28   2.635867   288   128   3073   6409453   7280
160   28   2.592945   320   128   3073   6519594   6552
160   27   2.556140   32   96   2500   6579670   65535
160   27   2.544800   64   96   2500   6614384   32766
160   27   2.540564   96   96   2500   6630400   21843
160   27   2.532307   128   96   2500   6660970   16383
160   27   2.528264   160   96   2500   6701141   13107
160   27   2.536187   192   96   2500   6736701   10920
160   27   2.535881   224   96   2500   6718514   9360
160   27   2.592029   256   96   2500   6671859   8190
160   27   2.531365   288   96   2500   6732078   7281
160   27   2.536715   320   96   2500   6894276   6552
160   26   2.496871   32   64   1800   6735283   65536
160   26   2.514469   64   64   1800   6691759   32768
160   26   2.500762   96   64   1800   6730851   21844
160   26   2.503816   128   64   1800   6717908   16384
160   26   2.477730   160   64   1800   6807832   13106
160   26   2.475976   192   64   1800   6850018   10922
160   26   2.526234   224   64   1800   6780940   9362
160   26   2.491328   256   64   1800   6754286   8192
160   26   2.489613   288   64   1800   6798823   7280
160   26   2.464085   320   64   1800   6849393   6552
160   25   2.419615   32   160   4097   6947730   65535
160   25   2.399546   64   160   4097   7011788   32765
160   25   2.391911   96   160   4097   7054648   21845
160   25   2.391479   128   160   4097   7047026   16380
160   25   2.386382   160   160   4097   7142532   13105
160   25   2.414422   192   160   4097   6973248   10920
160   25   2.380479   224   160   4097   7115846   9360
160   25   2.380255   256   160   4097   7206254   8190
160   25   2.363679   288   160   4097   7164379   7280
160   25   2.376518   320   160   4097   7362488   6550
160   24   2.374400   32   128   4096   7081063   65536
160   24   2.368097   64   128   4096   7105401   32768
160   24   2.365645   96   128   4096   7119119   21844
160   24   2.376160   128   128   4096   7157288   16384
160   24   2.392880   160   128   4096   7094598   13104
160   24   2.370765   192   128   4096   7119541   10920
160   24   2.370533   224   128   4096   7180872   9360
160   24   2.376467   256   128   4096   7322063   8192
160   24   2.374705   288   128   4096   7321155   7280
160   24   2.358999   320   128   4096   7193037   6552
160   22   2.201814   32   64   2049   7638126   65536
160   22   2.220062   64   64   2049   7580185   32768
160   22   2.311753   96   64   2049   7273087   21844
160   22   2.230848   128   64   2049   7561646   16384
160   22   2.212044   160   64   2049   7610972   13106
160   22   2.215497   192   64   2049   7614213   10922
160   22   2.204475   224   64   2049   7730225   9362
160   22   2.204707   256   64   2049   7644768   8192
160   22   2.198955   288   64   2049   7702217   7280
160   22   2.209827   320   64   2049   7618665   6552
160   21   2.110934   32   96   3073   7965438   65535
160   21   2.114685   64   96   3073   7952441   32766
160   21   2.114310   96   96   3073   7968813   21843
160   21   2.116251   128   96   3073   7998843   16383
160   21   2.115240   160   96   3073   8046505   13107
160   21   2.124404   192   96   3073   7945569   10920
160   21   2.117056   224   96   3073   8076909   9360
160   21   2.119701   256   96   3073   8039783   8190
160   21   2.114894   288   96   3073   8135090   7281
160   21   2.092634   320   96   3073   8056259   6552
160   20   2.043431   32   128   4097   8231506   65536
160   20   2.052908   64   128   4097   8200891   32768
160   20   2.053124   96   128   4097   8217373   21844
160   20   2.068938   128   128   4097   8200938   16384
160   20   2.056806   160   128   4097   8238277   13104
160   20   2.053099   192   128   4097   8305797   10920
160   20   2.045622   224   128   4097   8352345   9360
160   20   2.046559   256   128   4097   8338166   8192
160   20   2.042515   288   128   4097   8452950   7280
160   20   2.047121   320   128   4097   8414971   6552
160   19   1.979058   32   32   1250   8495650   65536
160   19   1.984302   64   32   1250   8478408   32768
160   19   1.991205   96   32   1250   8448109   21845
160   19   1.998843   128   32   1250   8444439   16384
160   19   1.982972   160   32   1250   8502958   13107
160   19   1.995022   192   32   1250   8442950   10922
160   19   1.979071   224   32   1250   8509180   9362
160   19   1.959004   256   32   1250   8629232   8192
160   19   1.983421   288   32   1250   8687979   7281
160   19   1.965094   320   32   1250   8728939   6553
160   18   1.886996   32   96   4096   8908342   65535
160   18   1.886064   64   96   4096   8922214   32766
160   18   1.894419   96   96   4096   8892156   21843
160   18   1.889057   128   96   4096   8936002   16383
160   18   1.880301   160   96   4096   9020861   13107
160   18   1.858644   192   96   4096   9144722   10920
160   18   1.893144   224   96   4096   8923974   9360
160   18   1.889715   256   96   4096   8938641   8190
160   18   1.864721   288   96   4096   9189952   7281
160   18   1.876220   320   96   4096   9231419   6552
160   17   1.811365   32   32   1400   9281728   65536
160   17   1.821084   64   32   1400   9233466   32768
160   17   1.828612   96   32   1400   9204717   21845
160   17   1.774390   128   32   1400   9476609   16384
160   17   1.821410   160   32   1400   9247448   13107
160   17   1.827559   192   32   1400   9304155   10922
160   17   1.817405   224   32   1400   9284239   9362
160   17   1.824011   256   32   1400   9383503   8192
160   17   1.810736   288   32   1400   9344436   7281
160   17   1.795286   320   32   1400   9474172   6553
160   16   1.711632   32   128   6144   9838410   65536
160   16   1.679060   64   128   6144   10021233   32768
160   16   1.725900   96   128   6144   9809856   21844
160   16   1.735950   128   128   6144   9778381   16384
160   16   1.729335   160   128   6144   9739940   13104
160   16   1.734894   192   128   6144   9864751   10920
160   16   1.728581   224   128   6144   9907663   9360
160   16   1.727384   256   128   6144   9831902   8192
160   16   1.724846   288   128   6144   9823063   7280
160   16   1.691706   320   128   6144   10114148   6552
160   15   1.621249   32   96   4097   10382592   65535
160   15   1.632145   64   96   4097   10334402   32766
160   15   1.636558   96   96   4097   10295931   21843
160   15   1.635962   128   96   4097   10316732   16383
160   15   1.631556   160   96   4097   10349413   13107
160   15   1.640621   192   96   4097   10371814   10920
160   15   1.635908   224   96   4097   10450463   9360
160   15   1.635536   256   96   4097   10458271   8190
160   15   1.592113   288   96   4097   10782120   7281
160   15   1.625316   320   96   4097   10382633   6552
160   14   1.516466   32   64   3073   11085192   65536
160   14   1.539254   64   64   3073   10969665   32768
160   14   1.541947   96   64   3073   10999237   21844
160   14   1.542853   128   64   3073   10946117   16384
160   14   1.536133   160   64   3073   10956679   13106
160   14   1.512107   192   64   3073   11236642   10922
160   14   1.541423   224   64   3073   11033259   9362
160   14   1.541069   256   64   3073   11110008   8192
160   14   1.544030   288   64   3073   10902912   7280
160   14   1.525489   320   64   3073   11171425   6552
160   13   1.418567   32   32   1800   11852191   65536
160   13   1.430456   64   32   1800   11793130   32768
160   13   1.434282   96   32   1800   11820161   21845
160   13   1.437830   128   32   1800   11773035   16384
160   13   1.432851   160   32   1800   11811483   13107
160   13   1.437077   192   32   1800   11938335   10922
160   13   1.435852   224   32   1800   11986196   9362
160   13   1.435601   256   32   1800   11847604   8192
160   13   1.437875   288   32   1800   12057139   7281
160   13   1.429279   320   32   1800   12028055   6553
160   12   1.313452   32   96   6144   12802784   65535
160   12   1.318604   64   96   6144   12767566   32766
160   12   1.322511   96   96   6144   12818374   21843
160   12   1.321951   128   96   6144   12811359   16383
160   12   1.322575   160   96   6144   12780339   13107
160   12   1.324280   192   96   6144   12801973   10920
160   12   1.326786   224   96   6144   12663543   9360
160   12   1.329724   256   96   6144   12895977   8190
160   12   1.323807   288   96   6144   12929258   7281
160   12   1.324038   320   96   6144   12974628   6552
160   11   1.201471   32   32   2049   13981970   65536
160   11   1.212486   64   32   2049   13867771   32768
160   11   1.214963   96   32   2049   13902450   21845
160   11   1.221915   128   32   2049   13782004   16384
160   11   1.216433   160   32   2049   13886607   13107
160   11   1.214738   192   32   2049   13893142   10922
160   11   1.215478   224   32   2049   13924159   9362
160   11   1.214537   256   32   2049   14064853   8192
160   11   1.216446   288   32   2049   14144888   7281
160   11   1.216094   320   32   2049   13879170   6553
160   10   1.099830   32   64   4097   15267164   65536
160   10   1.101964   64   64   4097   15255491   32768
160   10   1.103842   96   64   4097   15287138   21844
160   10   1.105496   128   64   4097   15207843   16384
160   10   1.103151   160   64   4097   15286637   13106
160   10   1.105170   192   64   4097   15277848   10922
160   10   1.113218   224   64   4097   15112101   9362
160   10   1.106336   256   64   4097   15183788   8192
160   10   1.104912   288   64   4097   15399948   7280
160   10   1.103157   320   64   4097   15268193   6552
160   9   0.982582   32   96   8192   17121858   65535
160   9   0.990783   64   96   8192   16997576   32766
160   9   0.998830   96   96   8192   16881272   21843
160   9   0.993852   128   96   8192   17033770   16383
160   9   0.994492   160   96   8192   16926049   13107
160   9   0.995010   192   96   8192   16955979   10920
160   9   0.995974   224   96   8192   16863668   9360
160   9   0.996288   256   96   8192   17033041   8190
160   9   1.003930   288   96   8192   16919651   7281
160   9   0.996065   320   96   8192   17118667   6552
160   8   0.873740   32   64   6144   19230552   65536
160   8   0.882967   64   64   6144   19044267   32768
160   8   0.883854   96   64   6144   19045087   21844
160   8   0.896225   128   64   6144   18853095   16384
160   8   0.900381   160   64   6144   18712958   13106
160   8   0.884311   192   64   6144   19175886   10922
160   8   0.884969   224   64   6144   19113247   9362
160   8   0.886468   256   64   6144   19214787   8192
160   8   0.885696   288   64   6144   19141171   7280
160   8   0.886721   320   64   6144   18968277   6552
160   7   0.765244   32   32   3073   21945224   65536
160   7   0.772899   64   32   3073   21768158   32768
160   7   0.774023   96   32   3073   21788594   21845
160   7   0.782456   128   32   3073   21499385   16384
160   7   0.774242   160   32   3073   21743072   13107
160   7   0.774315   192   32   3073   21901946   10922
160   7   0.774723   224   32   3073   21699505   9362
160   7   0.773521   256   32   3073   21829759   8192
160   7   0.776809   288   32   3073   22026572   7281
160   7   0.775294   320   32   3073   21725739   6553
160   6   0.655636   32   64   8192   25611591   65536
160   6   0.662599   64   64   8192   25348871   32768
160   6   0.671059   96   64   8192   25049830   21844
160   6   0.663898   128   64   8192   25352909   16384
160   6   0.664592   160   64   8192   25389647   13106
