ALPHA  maxOcc   arithThr   ITER   BS   SMEM  maxLat   warps
64   27   1.348486   256   96   2500   5106439   8190
64   27   1.369867   288   96   2500   4987147   7281
64   27   1.336266   320   96   2500   5196308   6552
64   26   1.291283   32   64   1800   5202554   65536
64   26   1.456079   64   64   1800   4618215   32768
64   26   1.426749   96   64   1800   4719180   21844
64   26   1.461850   128   64   1800   4603490   16384
64   26   1.419283   160   64   1800   4763952   13106
64   26   1.310366   192   64   1800   5194876   10922
64   26   1.337613   224   64   1800   5113433   9362
64   26   1.363300   256   64   1800   4941191   8192
64   26   1.317786   288   64   1800   5121512   7280
64   26   1.408293   320   64   1800   4797038   6552
64   25   1.381643   32   160   4097   4866037   65535
64   25   1.391758   64   160   4097   4834272   32765
64   25   1.293781   96   160   4097   5202315   21845
64   25   1.227333   128   160   4097   5492074   16380
64   25   1.424843   160   160   4097   4801069   13105
64   25   1.328908   192   160   4097   5062094   10920
64   25   1.412433   224   160   4097   4787929   9360
64   25   1.344585   256   160   4097   5109512   8190
64   25   1.291242   288   160   4097   5279008   7280
64   25   1.337375   320   160   4097   5209309   6550
64   24   1.174156   32   128   4096   5722950   65536
64   24   1.282410   64   128   4096   5244419   32768
64   24   1.307518   96   128   4096   5153245   21844
64   24   1.416257   128   128   4096   4790532   16384
64   24   1.285392   160   128   4096   5289557   13104
64   24   1.330771   192   128   4096   5082699   10920
64   24   1.412329   224   128   4096   4834572   9360
64   24   1.225742   256   128   4096   5641254   8192
64   24   1.421318   288   128   4096   4916626   7280
64   24   1.333858   320   128   4096   5126764   6552
64   22   1.142075   32   64   2049   5882257   65536
64   22   1.272074   64   64   2049   5283119   32768
64   22   1.261372   96   64   2049   5333217   21844
64   22   1.178508   128   64   2049   5717628   16384
64   22   1.330752   160   64   2049   5052185   13106
64   22   1.337670   192   64   2049   5028547   10922
64   22   1.317971   224   64   2049   5176938   9362
64   22   1.348812   256   64   2049   5002511   8192
64   22   1.210172   288   64   2049   5709605   7280
64   22   1.165106   320   64   2049   5773269   6552
64   21   1.130678   32   96   3073   5939909   65535
64   21   1.212124   64   96   3073   5548056   32766
64   21   1.224344   96   96   3073   5514073   21843
64   21   1.296483   128   96   3073   5244040   16383
64   21   1.291962   160   96   3073   5263743   13107
64   21   1.144775   192   96   3073   5903356   10920
64   21   1.139191   224   96   3073   5991126   9360
64   21   1.238956   256   96   3073   5510514   8190
64   21   1.356901   288   96   3073   5079092   7281
64   21   1.298370   320   96   3073   5244337   6552
64   20   1.217495   32   128   4097   5519625   65536
64   20   1.251397   64   128   4097   5386155   32768
64   20   1.255177   96   128   4097   5372686   21844
64   20   1.271232   128   128   4097   5309083   16384
64   20   1.113085   160   128   4097   6055546   13104
64   20   1.272379   192   128   4097   5380389   10920
64   20   1.265185   224   128   4097   5398512   9360
64   20   1.271438   256   128   4097   5376655   8192
64   20   1.206676   288   128   4097   5755250   7280
64   20   1.300748   320   128   4097   5441198   6552
64   19   1.123403   32   32   1250   5979344   65536
64   19   1.090150   64   32   1250   6164104   32768
64   19   1.100631   96   32   1250   6114506   21845
64   19   1.186269   128   32   1250   5702512   16384
64   19   1.235810   160   32   1250   5457718   13107
64   19   1.099416   192   32   1250   6118857   10922
64   19   1.024232   224   32   1250   6582261   9362
64   19   1.180992   256   32   1250   5728232   8192
64   19   1.093820   288   32   1250   6282852   7281
64   19   1.232529   320   32   1250   5584343   6553
64   18   1.151578   32   96   4096   5835245   65535
64   18   1.096463   64   96   4096   6135459   32766
64   18   1.121581   96   96   4096   6006390   21843
64   18   1.109578   128   96   4096   6088431   16383
64   18   1.162972   160   96   4096   5842170   13107
64   18   1.117006   192   96   4096   6095993   10920
64   18   1.171606   224   96   4096   5770029   9360
64   18   1.175832   256   96   4096   5762246   8190
64   18   1.109390   288   96   4096   6213445   7281
64   18   1.169679   320   96   4096   5922731   6552
64   17   1.131866   32   32   1400   5935782   65536
64   17   1.137675   64   32   1400   5905267   32768
64   17   1.157114   96   32   1400   5827312   21845
64   17   1.155903   128   32   1400   5843941   16384
64   17   1.140805   160   32   1400   5906999   13107
64   17   1.088940   192   32   1400   6245034   10922
64   17   1.093001   224   32   1400   6193621   9362
64   17   1.078911   256   32   1400   6346251   8192
64   17   1.134565   288   32   1400   5963884   7281
64   17   1.078006   320   32   1400   6336367   6553
64   16   0.949202   32   128   6144   7079095   65536
64   16   0.921515   64   128   6144   7306079   32768
64   16   1.093822   96   128   6144   6174608   21844
64   16   1.100641   128   128   6144   6156767   16384
64   16   0.988693   160   128   6144   6811854   13104
64   16   1.031201   192   128   6144   6629841   10920
64   16   1.025815   224   128   6144   6673729   9360
64   16   0.967903   256   128   6144   7018562   8192
64   16   0.965767   288   128   6144   7011628   7280
64   16   0.960678   320   128   6144   7106668   6552
64   15   0.910474   32   96   4097   7383288   65535
64   15   0.855248   64   96   4097   7873047   32766
64   15   1.042520   96   96   4097   6457801   21843
64   15   1.019234   128   96   4097   6627130   16383
64   15   1.015885   160   96   4097   6647076   13107
64   15   0.928287   192   96   4097   7325949   10920
64   15   0.924991   224   96   4097   7385561   9360
64   15   1.026557   256   96   4097   6669358   8190
64   15   0.977508   288   96   4097   7025727   7281
64   15   0.924699   320   96   4097   7324299   6552
64   14   0.899300   32   64   3073   7467721   65536
64   14   0.974609   64   64   3073   6898999   32768
64   14   0.997972   96   64   3073   6750665   21844
64   14   0.990700   128   64   3073   6817283   16384
64   14   0.879285   160   64   3073   7647482   13106
64   14   0.975279   192   64   3073   6987757   10922
64   14   0.973359   224   64   3073   6948055   9362
64   14   0.980343   256   64   3073   6965039   8192
64   14   0.979297   288   64   3073   6876096   7280
64   14   0.929264   320   64   3073   7321638   6552
64   13   0.913530   32   32   1800   7353052   65536
64   13   0.917051   64   32   1800   7336921   32768
64   13   0.886452   96   32   1800   7619217   21845
64   13   0.922695   128   32   1800   7337921   16384
64   13   0.917500   160   32   1800   7364833   13107
64   13   0.921397   192   32   1800   7405796   10922
64   13   0.919420   224   32   1800   7439472   9362
64   13   0.921018   256   32   1800   7376757   8192
64   13   0.920688   288   32   1800   7487351   7281
64   13   0.884810   320   32   1800   7780262   6553
64   12   0.804845   32   96   6144   8352309   65535
64   12   0.837294   64   96   6144   8040464   32766
64   12   0.870338   96   96   6144   7745087   21843
64   12   0.844146   128   96   6144   8014575   16383
64   12   0.844114   160   96   6144   8003847   13107
64   12   0.847238   192   96   6144   7998838   10920
64   12   0.846700   224   96   6144   7950258   9360
64   12   0.849343   256   96   6144   8068426   8190
64   12   0.816880   288   96   6144   8366990   7281
64   12   0.817183   320   96   6144   8395001   6552
64   11   0.723522   32   32   2049   9280171   65536
64   11   0.818219   64   32   2049   8229110   32768
64   11   0.725042   96   32   2049   9290095   21845
64   11   0.780766   128   32   2049   8624607   16384
64   11   0.780446   160   32   2049   8634212   13107
64   11   0.781851   192   32   2049   8628976   10922
64   11   0.781088   224   32   2049   8652391   9362
64   11   0.782466   256   32   2049   8707754   8192
64   11   0.703722   288   32   2049   9700854   7281
64   11   0.756820   320   32   2049   8921364   6553
64   10   0.687287   32   64   4097   9789542   65536
64   10   0.689409   64   64   4097   9750086   32768
64   10   0.662970   96   64   4097   10151221   21844
64   10   0.710888   128   64   4097   9457823   16384
64   10   0.710212   160   64   4097   9490289   13106
64   10   0.710642   192   64   4097   9486932   10922
64   10   0.612795   224   64   4097   10982968   9362
64   10   0.712044   256   64   4097   9449752   8192
64   10   0.697683   288   64   4097   9736998   7280
64   10   0.663473   320   64   4097   10168682   6552
64   9   0.635947   32   96   8192   10563524   65535
64   9   0.559667   64   96   8192   12008756   32766
64   9   0.599704   96   96   8192   11227339   21843
64   9   0.671574   128   96   8192   10047030   16383
64   9   0.640476   160   96   8192   10529080   13107
64   9   0.640619   192   96   8192   10525152   10920
64   9   0.552084   224   96   8192   12193009   9360
64   9   0.632387   256   96   8192   10794130   8190
64   9   0.623663   288   96   8192   10885527   7281
64   9   0.641171   320   96   8192   10608477   6552
64   8   0.522621   32   64   6144   12847678   65536
64   8   0.567744   64   64   6144   11845464   32768
64   8   0.499196   96   64   6144   13473242   21844
64   8   0.539416   128   64   6144   12486793   16384
64   8   0.527511   160   64   6144   12764799   13106
64   8   0.539580   192   64   6144   12517543   10922
64   8   0.530364   224   64   6144   12774400   9362
64   8   0.558421   256   64   6144   12154235   8192
64   8   0.607526   288   64   6144   11157308   7280
64   8   0.507658   320   64   6144   13256389   6552
64   7   0.498328   32   32   3073   13470885   65536
64   7   0.499425   64   32   3073   13445724   32768
64   7   0.468502   96   32   3073   14342606   21845
64   7   0.468224   128   32   3073   14363807   16384
64   7   0.490252   160   32   3073   13729801   13107
64   7   0.533599   192   32   3073   12703073   10922
64   7   0.500402   224   32   3073   13466757   9362
64   7   0.499924   256   32   3073   13503281   8192
64   7   0.477306   288   32   3073   14189766   7281
64   7   0.467992   320   32   3073   14416349   6553
64   6   0.401282   32   64   8192   16732664   65536
64   6   0.428468   64   64   8192   15672360   32768
64   6   0.429126   96   64   8192   15661655   21844
64   6   0.429520   128   64   8192   15656258   16384
64   6   0.411276   160   64   8192   16350220   13106
64   6   0.429455   192   64   8192   15655393   10922
64   6   0.429646   224   64   8192   15660700   9362
64   6   0.428855   256   64   8192   15790854   8192
64   6   0.385617   288   64   8192   17470687   7280
64   6   0.429471   320   64   8192   15694811   6552
64   5   0.357814   32   32   4097   18759645   65536
64   5   0.358438   64   32   4097   18732408   32768
64   5   0.342001   96   32   4097   19637132   21845
64   5   0.375804   128   32   4097   17907909   16384
64   5   0.346756   160   32   4097   19387475   13107
64   5   0.346916   192   32   4097   19373426   10922
64   5   0.362645   224   32   4097   18574795   9362
64   5   0.342120   256   32   4097   19682510   8192
64   5   0.359004   288   32   4097   18786489   7281
64   5   0.346672   320   32   4097   19448748   6553
64   4   0.285959   32   64   12288   23480849   65536
64   4   0.284166   64   64   12288   23641178   32768
64   4   0.279706   96   64   12288   24032523   21844
64   4   0.276187   128   64   12288   24353826   16384
64   4   0.295385   160   64   12288   22777934   13106
64   4   0.280136   192   64   12288   24030447   10922
64   4   0.289167   224   64   12288   23293635   9362
64   4   0.278587   256   64   12288   24257509   8192
64   4   0.289372   288   64   12288   23300450   7280
64   4   0.295676   320   64   12288   22742861   6552
64   3   0.210052   32   32   8192   31959922   65536
64   3   0.213254   64   32   8192   31486793   32768
64   3   0.211226   96   32   8192   31798636   21845
64   3   0.229152   128   32   8192   29359546   16384
64   3   0.208396   160   32   8192   32251783   13107
64   3   0.211092   192   32   8192   31828987   10922
64   3   0.221968   224   32   8192   30391413   9362
64   3   0.209412   256   32   8192   32165017   8192
64   3   0.211369   288   32   8192   31858325   7281
64   3   0.213279   320   32   8192   31597904   6553
64   2   0.147972   32   32   12288   45365316   65536
64   2   0.129584   64   32   12288   51812139   32768
64   2   0.140383   96   32   12288   47842960   21845
64   2   0.149705   128   32   12288   44867401   16384
64   2   0.140569   160   32   12288   47793901   13107
64   2   0.137703   192   32   12288   48864372   10922
64   2   0.141438   224   32   12288   47524277   9362
64   2   0.146525   256   32   12288   45900749   8192
64   2   0.152788   288   32   12288   44122062   7281
64   2   0.146476   320   32   12288   45972371   6553
64   32   1.737789   32   128   3072   3868348   65536
64   32   1.541230   64   128   3072   4365737   32768
64   32   1.633628   96   128   3072   4135623   21844
64   32   1.566203   128   128   3072   4316042   16384
64   32   1.541603   160   128   3072   4395165   13104
64   32   1.556170   192   128   3072   4420309   10920
64   32   1.538519   224   128   3072   4377251   9360
64   32   1.579643   256   128   3072   4291611   8192
64   32   1.549644   288   128   3072   4427582   7280
64   32   1.555999   320   128   3072   4479777   6552
