ALPHA  maxOcc   arithThr   ITER   BS   SMEM  maxLat   warps
96   55   2.365057   160   160   2049   4272241   13105
96   55   2.360912   192   160   2049   4288068   10920
96   55   2.366639   224   160   2049   4322492   9360
96   55   2.385000   256   160   2049   4345087   8190
96   55   2.392527   288   160   2049   4320598   7280
96   55   2.385248   320   160   2049   4243709   6550
96   54   2.341976   32   192   2500   4303923   65532
96   54   2.359664   64   192   2500   4274405   32766
96   54   2.365971   96   192   2500   4265431   21840
96   54   2.355006   128   192   2500   4297031   16380
96   54   2.339320   160   192   2500   4344129   13104
96   54   2.345043   192   192   2500   4384872   10920
96   54   2.372737   224   192   2500   4291380   9360
96   54   2.386186   256   192   2500   4341037   8190
96   54   2.383812   288   192   2500   4291142   7278
96   54   2.329143   320   192   2500   4494777   6552
96   52   2.356396   32   128   1800   4278408   65536
96   52   2.364607   64   128   1800   4270139   32768
96   52   2.480392   96   128   1800   4073073   21844
96   52   2.368465   128   128   1800   4264639   16384
96   52   2.354572   160   128   1800   4284995   13104
96   52   2.365846   192   128   1800   4270496   10920
96   52   2.353211   224   128   1800   4296343   9360
96   52   2.380944   256   128   1800   4251140   8192
96   52   2.369431   288   128   1800   4276167   7280
96   52   2.362698   320   128   1800   4461298   6552
96   51   2.323580   32   96   1400   4336397   65535
96   51   2.347705   64   96   1400   4294914   32766
96   51   2.510886   96   96   1400   4020944   21843
96   51   2.342906   128   96   1400   4315275   16383
96   51   2.330860   160   96   1400   4334389   13107
96   51   2.344955   192   96   1400   4304007   10920
96   51   2.313515   224   96   1400   4417852   9360
96   51   2.329000   256   96   1400   4431510   8190
96   51   2.306988   288   96   1400   4455659   7281
96   51   2.314310   320   96   1400   4431432   6552
96   50   2.311166   32   160   2300   4362697   65535
96   50   2.329158   64   160   2300   4331441   32765
96   50   2.343700   96   160   2300   4308666   21845
96   50   2.342209   128   160   2300   4305067   16380
96   50   2.345245   160   160   2300   4344126   13105
96   50   2.340997   192   160   2300   4328654   10920
96   50   2.340383   224   160   2300   4426036   9360
96   50   2.473847   256   160   2300   4218302   8190
96   50   2.346149   288   160   2300   4479083   7280
96   50   2.351982   320   160   2300   4395287   6550
96   49   2.353260   32   224   3073   4282361   65534
96   49   2.359462   64   224   3073   4277408   32767
96   49   2.343596   96   224   3073   4310639   21840
96   49   2.342310   128   224   3073   4317725   16380
96   49   2.347955   160   224   3073   4343402   13104
96   49   2.361558   192   224   3073   4412560   10920
96   49   2.365468   224   224   3073   4337621   9359
96   49   2.349614   256   224   3073   4382472   8190
96   49   2.321733   288   224   3073   4366686   7280
96   49   2.332975   320   224   3073   4372584   6552
96   48   2.315365   32   128   2048   4353468   65536
96   48   2.333683   64   128   2048   4322674   32768
96   48   2.445481   96   128   2048   4129402   21844
96   48   2.335006   128   128   2048   4323935   16384
96   48   2.331562   160   128   2048   4334559   13104
96   48   2.347215   192   128   2048   4326311   10920
96   48   2.349035   224   128   2048   4306488   9360
96   48   2.352169   256   128   2048   4354092   8192
96   48   2.363944   288   128   2048   4336675   7280
96   48   2.362864   320   128   2048   4289918   6552
96   45   2.266466   32   160   2500   4446680   65535
96   45   2.289165   64   160   2500   4403162   32765
96   45   2.300908   96   160   2500   4388941   21845
96   45   2.433891   128   160   2500   4147804   16380
96   45   2.316045   160   160   2500   4360636   13105
96   45   2.294738   192   160   2500   4473175   10920
96   45   2.295678   224   160   2500   4457245   9360
96   45   2.317282   256   160   2500   4518193   8190
96   45   2.305684   288   160   2500   4569298   7280
96   45   2.292845   320   160   2500   4587848   6550
96   44   2.263555   32   128   2049   4454920   65536
96   44   2.293477   64   128   2049   4399237   32768
96   44   2.299895   96   128   2049   4392485   21844
96   44   2.300365   128   128   2049   4386696   16384
96   44   2.291956   160   128   2049   4413347   13104
96   44   2.309319   192   128   2049   4400969   10920
96   44   2.317877   224   128   2049   4372736   9360
96   44   2.294770   256   128   2049   4467910   8192
96   44   2.432436   288   128   2049   4267762   7280
96   44   2.305534   320   128   2049   4471738   6552
96   42   2.238497   32   96   1700   4500965   65535
96   42   2.270922   64   96   1700   4437512   32766
96   42   2.265486   96   96   1700   4454372   21843
96   42   2.269168   128   96   1700   4448360   16383
96   42   2.253289   160   96   1700   4478256   13107
96   42   2.265040   192   96   1700   4472896   10920
96   42   2.251140   224   96   1700   4542620   9360
96   42   2.284266   256   96   1700   4420907   8190
96   42   2.280432   288   96   1700   4469332   7281
96   42   2.268275   320   96   1700   4461513   6552
96   40   2.211919   32   128   2300   4557368   65536
96   40   2.243869   64   128   2300   4494174   32768
96   40   2.245492   96   128   2300   4492415   21844
96   40   2.256914   128   128   2300   4473518   16384
96   40   2.249047   160   128   2300   4509461   13104
96   40   2.270125   192   128   2300   4453858   10920
96   40   2.262528   224   128   2300   4474688   9360
96   40   2.271639   256   128   2300   4586638   8192
96   40   2.278705   288   128   2300   4642716   7280
96   40   2.276181   320   128   2300   4640875   6552
96   39   2.211194   32   96   1800   4555919   65535
96   39   2.231151   64   96   1800   4516752   32766
96   39   2.233876   96   96   1800   4515995   21843
96   39   2.227538   128   96   1800   4539827   16383
96   39   2.225519   160   96   1800   4536605   13107
96   39   2.240857   192   96   1800   4524056   10920
96   39   2.225106   224   96   1800   4550896   9360
96   39   2.369849   256   96   1800   4290947   8190
96   39   2.224917   288   96   1800   4634195   7281
96   39   2.221470   320   96   1800   4648897   6552
96   38   2.163053   32   64   1250   4661731   65536
96   38   2.222956   64   64   1250   4537254   32768
96   38   2.211993   96   64   1250   4563429   21844
96   38   2.226145   128   64   1250   4532000   16384
96   38   2.186104   160   64   1250   4621325   13106
96   38   2.197471   192   64   1250   4607847   10922
96   38   2.183281   224   64   1250   4654861   9362
96   38   2.227670   256   64   1250   4530787   8192
96   38   2.294825   288   64   1250   4409692   7280
96   38   2.195914   320   64   1250   4603983   6552
96   36   2.142905   32   128   2500   4704356   65536
96   36   2.187325   64   128   2500   4610467   32768
96   36   2.189227   96   128   2500   4608481   21844
96   36   2.248291   128   128   2500   4499483   16384
96   36   2.188833   160   128   2500   4664848   13104
96   36   2.210692   192   128   2500   4652842   10920
96   36   2.218141   224   128   2500   4570417   9360
96   36   2.211694   256   128   2500   4652845   8192
96   36   2.193660   288   128   2500   4745284   7280
96   36   2.218642   320   128   2500   4781716   6552
96   35   2.139214   32   160   3073   4712545   65535
96   35   2.160448   64   160   3073   4671149   32765
96   35   2.169405   96   160   3073   4663624   21845
96   35   2.182733   128   160   3073   4651707   16380
96   35   2.197492   160   160   3073   4602219   13105
96   35   2.183294   192   160   3073   4660548   10920
96   35   2.174362   224   160   3073   4729427   9360
96   35   2.195909   256   160   3073   4616163   8190
96   35   2.184257   288   160   3073   4719999   7280
96   35   2.284780   320   160   3073   4532832   6550
96   34   2.100672   32   64   1400   4796484   65536
96   34   2.157838   64   64   1400   4672018   32768
96   34   2.147901   96   64   1400   4699520   21844
96   34   2.150795   128   64   1400   4694902   16384
96   34   2.121902   160   64   1400   4765480   13106
96   34   2.133574   192   64   1400   4779499   10922
96   34   2.143238   224   64   1400   4712223   9362
96   34   2.138157   256   64   1400   4815589   8192
96   34   2.150706   288   64   1400   4690280   7280
96   34   2.127584   320   64   1400   4747576   6552
96   33   2.163323   32   96   2049   4667263   65535
96   33   2.131876   64   96   2049   4729329   32766
96   33   2.143857   96   96   2049   4709313   21843
96   33   2.150739   128   96   2049   4692728   16383
96   33   2.139324   160   96   2049   4720672   13107
96   33   2.161559   192   96   2049   4683638   10920
96   33   2.142617   224   96   2049   4820333   9360
96   33   2.136894   256   96   2049   4752445   8190
96   33   2.146219   288   96   2049   4886301   7281
96   33   2.156944   320   96   2049   4691495   6552
96   64   2.368225   32   128   1536   4258581   65536
96   64   2.395309   64   128   1536   4212280   32768
96   64   2.389690   96   128   1536   4224783   21844
96   64   2.395077   128   128   1536   4217122   16384
96   64   2.386230   160   128   1536   4236576   13104
96   64   2.388319   192   128   1536   4227951   10920
96   64   2.377409   224   128   1536   4296004   9360
96   64   2.391079   256   128   1536   4285219   8192
96   64   2.400948   288   128   1536   4230428   7280
96   64   2.369915   320   128   1536   4432595   6552
96   30   2.056492   32   96   2300   4902433   65535
96   30   2.064905   64   96   2300   4884342   32766
96   30   2.075670   96   96   2300   4860176   21843
96   30   2.067689   128   96   2300   4885909   16383
96   30   2.169510   160   96   2300   4652190   13107
96   30   2.080278   192   96   2300   4921391   10920
96   30   2.074133   224   96   2300   4888921   9360
96   30   2.097998   256   96   2300   4857232   8190
96   30   2.080590   288   96   2300   5010350   7281
96   30   2.086466   320   96   2300   4842572   6552
96   29   2.102899   32   32   820   4791449   65536
96   29   2.099194   64   32   820   4799623   32768
96   29   2.103116   96   32   820   4792976   21845
96   29   2.112278   128   32   820   4775346   16384
96   29   2.076162   160   32   820   4856131   13107
96   29   2.104430   192   32   820   4791212   10922
96   29   2.086677   224   32   820   4886624   9362
96   29   2.079443   256   32   820   4913862   8192
96   29   2.070136   288   32   820   4884787   7281
96   29   2.034474   320   32   820   5003127   6553
96   28   1.986089   32   128   3073   5076358   65536
96   28   2.001329   64   128   3073   5041271   32768
96   28   2.010703   96   128   3073   5040406   21844
96   28   2.022935   128   128   3073   5018539   16384
96   28   2.011558   160   128   3073   5057070   13104
96   28   2.034050   192   128   3073   5017504   10920
96   28   2.026399   224   128   3073   5008246   9360
96   28   2.112660   256   128   3073   4823559   8192
96   28   2.073387   288   128   3073   4875375   7280
96   28   2.038386   320   128   3073   5006451   6552
96   27   1.958474   32   96   2500   5147166   65535
96   27   1.967997   64   96   2500   5124123   32766
96   27   1.972149   96   96   2500   5114961   21843
96   27   1.973982   128   96   2500   5131053   16383
96   27   1.966341   160   96   2500   5177874   13107
96   27   1.974494   192   96   2500   5160641   10920
96   27   1.977388   224   96   2500   5183438   9360
96   27   1.980070   256   96   2500   5216216   8190
96   27   2.041788   288   96   2500   5027660   7281
96   27   1.958653   320   96   2500   5306374   6552
96   26   1.898396   32   64   1800   5309482   65536
96   26   1.941916   64   64   1800   5193541   32768
96   26   1.926397   96   64   1800   5238348   21844
96   26   1.946204   128   64   1800   5181889   16384
96   26   1.914407   160   64   1800   5298658   13106
96   26   1.930353   192   64   1800   5313723   10922
96   26   1.927745   224   64   1800   5346895   9362
96   26   1.943508   256   64   1800   5200966   8192
96   26   1.942375   288   64   1800   5230412   7280
96   26   1.990932   320   64   1800   5079171   6552
96   25   1.945536   32   160   4097   5181373   65535
96   25   1.880293   64   160   4097   5364658   32765
96   25   1.890222   96   160   4097   5340888   21845
96   25   1.897312   128   160   4097   5324015   16380
96   25   1.903400   160   160   4097   5386890   13105
96   25   1.893863   192   160   4097   5338514   10920
96   25   1.885648   224   160   4097   5369082   9360
96   25   1.900249   256   160   4097   5439204   8190
96   25   1.878991   288   160   4097   5408204   7280
96   25   1.901832   320   160   4097   5547373   6550
96   24   1.886401   32   128   4096   5343671   65536
96   24   1.911416   64   128   4096   5280345   32768
96   24   1.851384   96   128   4096   5454722   21844
96   24   1.875278   128   128   4096   5444966   16384
96   24   1.864597   160   128   4096   5481286   13104
96   24   1.883665   192   128   4096   5391428   10920
96   24   1.879945   224   128   4096   5445889   9360
96   24   1.882306   256   128   4096   5538492   8192
96   24   1.877725   288   128   4096   5539656   7280
96   24   1.862281   320   128   4096   5474122   6552
96   22   1.722453   32   64   2049   5851243   65536
96   22   1.759871   64   64   2049   5726122   32768
96   22   1.755443   96   64   2049   5745161   21844
96   22   1.759599   128   64   2049   5751118   16384
96   22   1.819697   160   64   2049   5558007   13106
96   22   1.755443   192   64   2049   5757440   10922
96   22   1.751886   224   64   2049   5848701   9362
96   22   1.755714   256   64   2049   5784139   8192
96   22   1.741307   288   64   2049   5834978   7280
96   22   1.747919   320   64   2049   5766381   6552
96   21   1.685055   32   96   3073   5981461   65535
96   21   1.685507   64   96   3073   5982029   32766
96   21   1.690514   96   96   3073   5988484   21843
96   21   1.696447   128   96   3073   5990718   16383
96   21   1.758806   160   96   3073   5799708   13107
96   21   1.708409   192   96   3073   5941319   10920
96   21   1.689845   224   96   3073   6050771   9360
96   21   1.701147   256   96   3073   6015035   8190
96   21   1.690695   288   96   3073   6115568   7281
96   21   1.673977   320   96   3073   6071091   6552
96   20   1.599522   32   128   4097   6302604   65536
96   20   1.620722   64   128   4097   6226316   32768
96   20   1.628141   96   128   4097   6206588   21844
96   20   1.638259   128   128   4097   6177535   16384
96   20   1.633435   160   128   4097   6188153   13104
96   20   1.661214   192   128   4097   6186620   10920
96   20   1.638004   224   128   4097   6261495   9360
96   20   1.628550   256   128   4097   6277276   8192
96   20   1.633357   288   128   4097   6344143   7280
96   20   1.632601   320   128   4097   6331690   6552
96   19   1.547272   32   32   1250   6512063   65536
96   19   1.552675   64   32   1250   6490625   32768
96   19   1.558966   96   32   1250   6463637   21845
96   19   1.557112   128   32   1250   6492509   16384
96   19   1.556046   160   32   1250   6487006   13107
96   19   1.561532   192   32   1250   6463669   10922
96   19   1.555090   224   32   1250   6493108   9362
96   19   1.600516   256   32   1250   6336845   8192
96   19   1.567132   288   32   1250   6611371   7281
96   19   1.548448   320   32   1250   6630478   6553
96   18   1.473205   32   96   4096   6841945   65535
96   18   1.479481   64   96   4096   6819997   32766
96   18   1.483478   96   96   4096   6811992   21843
96   18   1.483062   128   96   4096   6822906   16383
96   18   1.483771   160   96   4096   6857439   13107
96   18   1.486561   192   96   4096   6869702   10920
96   18   1.491464   224   96   4096   6788955   9360
96   18   1.487919   256   96   4096   6838381   8190
96   18   1.487144   288   96   4096   6961296   7281
96   18   1.552280   320   96   4096   6730211   6552
96   17   1.463243   32   32   1400   6886927   65536
96   17   1.408947   64   32   1400   7152747   32768
96   17   1.412151   96   32   1400   7143017   21845
96   17   1.409762   128   32   1400   7164598   16384
96   17   1.409317   160   32   1400   7160722   13107
96   17   1.412067   192   32   1400   7215092   10922
96   17   1.409528   224   32   1400   7184201   9362
96   17   1.409454   256   32   1400   7280529   8192
96   17   1.405903   288   32   1400   7235433   7281
96   17   1.461053   320   32   1400   7068062   6553
96   16   1.315582   32   128   6144   7660932   65536
96   16   1.326180   64   128   6144   7613218   32768
96   16   1.332850   96   128   6144   7597859   21844
96   16   1.334134   128   128   6144   7606328   16384
96   16   1.339157   160   128   6144   7571203   13104
96   16   1.340086   192   128   6144   7644071   10920
96   16   1.336697   224   128   6144   7659255   9360
96   16   1.468431   256   128   6144   6955345   8192
96   16   1.386055   288   128   6144   7333822   7280
96   16   1.337296   320   128   6144   7675143   6552
96   15   1.243997   32   96   4097   8100737   65535
96   15   1.250641   64   96   4097   8069060   32766
96   15   1.251885   96   96   4097   8074135   21843
96   15   1.254955   128   96   4097   8073580   16383
96   15   1.251427   160   96   4097   8082912   13107
96   15   1.256404   192   96   4097   8109622   10920
96   15   1.254439   224   96   4097   8161245   9360
96   15   1.288192   256   96   4097   7965740   8190
96   15   1.254795   288   96   4097   8191304   7281
96   15   1.255399   320   96   4097   8070980   6552
96   14   1.173673   32   64   3073   8583955   65536
96   14   1.179168   64   64   3073   8550577   32768
96   14   1.182791   96   64   3073   8536221   21844
96   14   1.180236   128   64   3073   8557787   16384
96   14   1.180847   160   64   3073   8550992   13106
96   14   1.181911   192   64   3073   8621204   10922
96   14   1.216634   224   64   3073   8363322   9362
96   14   1.178222   256   64   3073   8658548   8192
96   14   1.183448   288   64   3073   8559948   7280
96   14   1.181252   320   64   3073   8662049   6552
96   13   1.098846   32   32   1800   9168757   65536
96   13   1.100786   64   32   1800   9152769   32768
96   13   1.103872   96   32   1800   9133279   21845
96   13   1.102318   128   32   1800   9166431   16384
96   13   1.102908   160   32   1800   9165745   13107
96   13   1.129344   192   32   1800   9027991   10922
96   13   1.104968   224   32   1800   9240664   9362
96   13   1.097993   256   32   1800   9212882   8192
96   13   1.105401   288   32   1800   9295969   7281
96   13   1.101855   320   32   1800   9301483   6553
96   12   1.012339   32   96   6144   9953640   65535
96   12   1.015023   64   96   6144   9939658   32766
96   12   1.018543   96   96   6144   9925157   21843
96   12   1.042241   128   96   6144   9726391   16383
96   12   1.021148   160   96   6144   9917725   13107
96   12   1.019890   192   96   6144   9947785   10920
96   12   1.022304   224   96   6144   9898442   9360
96   12   1.021854   256   96   6144   10008674   8190
96   12   1.022564   288   96   6144   9997339   7281
96   12   1.022229   320   96   6144   10037083   6552
96   11   0.943077   32   32   2049   10680149   65536
96   11   0.958596   64   32   2049   10513710   32768
96   11   0.948085   96   32   2049   10639881   21845
96   11   0.948238   128   32   2049   10650119   16384
96   11   0.947015   160   32   2049   10654911   13107
96   11   0.949173   192   32   2049   10652880   10922
96   11   0.949626   224   32   2049   10670906   9362
96   11   0.947844   256   32   2049   10734342   8192
96   11   0.949100   288   32   2049   10769343   7281
96   11   0.957557   320   32   2049   10569186   6553
96   10   0.858647   32   64   4097   11731368   65536
96   10   0.867879   64   64   4097   11615233   32768
96   10   0.868987   96   64   4097   11601949   21844
96   10   0.868795   128   64   4097   11630043   16384
96   10   0.868781   160   64   4097   11637671   13106
96   10   0.868731   192   64   4097   11625470   10922
96   10   0.874474   224   64   4097   11549406   9362
96   10   0.868355   256   64   4097   11644280   8192
96   10   0.868209   288   64   4097   11704752   7280
96   10   0.867885   320   64   4097   11649807   6552
96   9   0.777115   32   96   8192   12963522   65535
96   9   0.781265   64   96   8192   12907718   32766
96   9   0.786738   96   96   8192   12836480   21843
96   9   0.787488   128   96   8192   12834490   16383
96   9   0.787715   160   96   8192   12852601   13107
96   9   0.787991   192   96   8192   12838544   10920
96   9   0.788926   224   96   8192   12832356   9360
96   9   0.788800   256   96   8192   12865684   8190
96   9   0.789198   288   96   8192   12904711   7281
96   9   0.789664   320   96   8192   12927267   6552
96   8   0.700896   32   64   6144   14377669   65536
96   8   0.710834   64   64   6144   14174825   32768
96   8   0.711787   96   64   6144   14186751   21844
96   8   0.714851   128   64   6144   14129197   16384
96   8   0.712374   160   64   6144   14190309   13106
96   8   0.714225   192   64   6144   14190288   10922
96   8   0.714440   224   64   6144   14181901   9362
96   8   0.714958   256   64   6144   14233513   8192
96   8   0.714606   288   64   6144   14217971   7280
96   8   0.713374   320   64   6144   14182621   6552
96   7   0.629490   32   32   3073   16001487   65536
96   7   0.616921   64   32   3073   16337853   32768
96   7   0.635141   96   32   3073   15877093   21845
96   7   0.635718   128   32   3073   15891998   16384
96   7   0.634575   160   32   3073   15927736   13107
96   7   0.635876   192   32   3073   15913778   10922
96   7   0.636306   224   32   3073   15906374   9362
96   7   0.617347   256   32   3073   16395440   8192
96   7   0.636523   288   32   3073   15990659   7281
96   7   0.635974   320   32   3073   15919372   6553
96   6   0.531616   32   64   8192   18947910   65536
96   6   0.540482   64   64   8192   18635535   32768
96   6   0.541726   96   64   8192   18599983   21844
96   6   0.533314   128   64   8192   18897174   16384
96   6   0.543597   160   64   8192   18558312   13106
96   6   0.544263   192   64   8192   18550146   10922
96   6   0.545010   224   64   8192   18541251   9362
96   6   0.544336   256   64   8192   18581495   8192
96   6   0.534572   288   64   8192   18891447   7280
96   6   0.544703   320   64   8192   18579259   6552
96   5   0.455017   32   32   4097   22135147   65536
96   5   0.456214   64   32   4097   22084102   32768
96   5   0.459272   96   32   4097   21957211   21845
96   5   0.446444   128   32   4097   22579969   16384
96   5   0.460233   160   32   4097   21936551   13107
96   5   0.460417   192   32   4097   21937686   10922
96   5   0.446343   224   32   4097   22618522   9362
96   5   0.460518   256   32   4097   21968039   8192
96   5   0.460707   288   32   4097   21956177   7281
96   5   0.460503   320   32   4097   21997862   6553
96   4   0.360734   32   64   12288   27923810   65536
96   4   0.365625   64   64   12288   27561836   32768
96   4   0.366744   96   64   12288   27491211   21844
96   4   0.367597   128   64   12288   27438610   16384
96   4   0.367451   160   64   12288   27453545   13106
96   4   0.362318   192   64   12288   27878313   10922
96   4   0.368284   224   64   12288   27457254   9362
96   4   0.368367   256   64   12288   27421589   8192
96   4   0.368691   288   64   12288   27443748   7280
96   4   0.363989   320   64   12288   27820362   6552
96   3   0.274477   32   32   8192   36685822   65536
96   3   0.275984   64   32   8192   36498656   32768
96   3   0.274045   96   32   8192   36765516   21845
96   3   0.277570   128   32   8192   36326345   16384
96   3   0.278009   160   32   8192   36276414   13107
96   3   0.273501   192   32   8192   36864957   10922
96   3   0.278089   224   32   8192   36355803   9362
96   3   0.278194   256   32   8192   36285619   8192
96   3   0.278416   288   32   8192   36309539   7281
96   3   0.278225   320   32   8192   36372820   6553
96   2   0.183046   32   32   12288   55012537   65536
96   2   0.183485   64   32   12288   54892765   32768
96   2   0.185011   96   32   12288   54449889   21845
96   2   0.185007   128   32   12288   54478249   16384
96   2   0.184869   160   32   12288   54521333   13107
96   2   0.185343   192   32   12288   54409218   10922
96   2   0.185429   224   32   12288   54424590   9362
96   2   0.189243   256   32   12288   53297047   8192
96   2   0.185609   288   32   12288   54452430   7281
96   2   0.185578   320   32   12288   54449497   6553
96   32   2.318996   32   128   3072   4346680   65536
96   32   2.218773   64   128   3072   4548433   32768
96   32   2.114726   96   128   3072   4783430   21844
96   32   2.141578   128   128   3072   4725493   16384
96   32   2.164860   160   128   3072   4693660   13104
96   32   2.147458   192   128   3072   4811976   10920
96   32   2.135951   224   128   3072   4762990   9360
96   32   2.147115   256   128   3072   4703146   8192
96   32   2.130248   288   128   3072   4819031   7280
96   32   2.144955   320   128   3072   4878184   6552
