ALPHA  maxOcc   arithThr   ITER   BS   SMEM  maxLat   warps
160   50   3.284287   96   160   1130   7313312   21845
160   50   3.275272   128   160   1130   7342038   16380
160   50   3.288268   160   160   1130   7321334   13105
160   50   3.279580   192   160   1130   7363489   10920
160   50   3.208510   224   160   1130   7494361   9360
160   50   3.245985   256   160   1130   7458911   8190
160   50   3.161005   288   160   1130   7648707   7280
160   50   3.171257   320   160   1130   7650088   6550
160   49   3.335126   32   224   1540   7190989   65534
160   49   3.302345   64   224   1540   7279416   32767
160   49   3.275775   96   224   1540   7365812   21840
160   49   3.302187   128   224   1540   7306714   16380
160   49   3.246209   160   224   1540   7436466   13104
160   49   3.242735   192   224   1540   7440855   10920
160   49   3.207571   224   224   1540   7538676   9359
160   49   3.248831   256   224   1540   7428690   8190
160   49   3.188380   288   224   1540   7629161   7280
160   49   3.160579   320   224   1540   7635737   6552
160   48   3.344646   32   128   1024   7171269   65536
160   48   3.287709   64   128   1024   7303116   32768
160   48   3.284023   96   128   1024   7313529   21844
160   48   3.287719   128   128   1024   7326865   16384
160   48   3.322820   160   128   1024   7248699   13104
160   48   3.260658   192   128   1024   7432287   10920
160   48   3.345244   224   128   1024   7197364   9360
160   48   3.220793   256   128   1024   7552910   8192
160   48   3.272310   288   128   1024   7370932   7280
160   48   3.285196   320   128   1024   7336461   6552
160   45   3.234635   32   160   1230   7418565   65535
160   45   3.204945   64   160   1230   7493036   32765
160   45   3.183909   96   160   1230   7554460   21845
160   45   3.165992   128   160   1230   7652801   16380
160   45   3.142765   160   160   1230   7667564   13105
160   45   3.098158   192   160   1230   7771200   10920
160   45   3.127714   224   160   1230   7701473   9360
160   45   3.128828   256   160   1230   7739521   8190
160   45   3.097352   288   160   1230   7793302   7280
160   45   3.044961   320   160   1230   7933558   6550
160   44   3.249182   32   128   1030   7385108   65536
160   44   3.214115   64   128   1030   7468768   32768
160   44   3.199070   96   128   1030   7507697   21844
160   44   3.201859   128   128   1030   7520590   16384
160   44   3.272635   160   128   1030   7393314   13104
160   44   3.210058   192   128   1030   7493678   10920
160   44   3.148135   224   128   1030   7723815   9360
160   44   3.119338   256   128   1030   7733980   8192
160   44   3.181447   288   128   1030   7603863   7280
160   44   3.213431   320   128   1030   7514731   6552
160   42   3.301240   32   192   1540   7264713   65532
160   42   3.257813   64   192   1540   7381815   32766
160   42   3.230915   96   192   1540   7504985   21840
160   42   3.215750   128   192   1540   7486869   16380
160   42   3.179755   160   192   1540   7610701   13104
160   42   3.167759   192   192   1540   7618967   10920
160   42   3.151582   224   192   1540   7647770   9360
160   42   3.110782   256   192   1540   7754553   8190
160   42   3.050708   288   192   1540   7980094   7278
160   42   3.033976   320   192   1540   8192838   6552
160   40   3.165055   32   128   1130   7580877   65536
160   40   3.118954   64   128   1130   7690937   32768
160   40   3.101680   96   128   1130   7744730   21844
160   40   3.166705   128   128   1130   7592232   16384
160   40   3.170797   160   128   1130   7628281   13104
160   40   3.082132   192   128   1130   7793530   10920
160   40   3.071695   224   128   1130   7822817   9360
160   40   3.045704   256   128   1130   7900890   8192
160   40   3.065597   288   128   1130   7895990   7280
160   40   3.046327   320   128   1130   7884185   6552
160   39   3.047272   32   96   877   7869947   65535
160   39   3.035428   64   96   877   7904748   32766
160   39   3.027048   96   96   877   7940756   21843
160   39   3.018678   128   96   877   7970459   16383
160   39   3.038242   160   96   877   8039989   13107
160   39   3.025501   192   96   877   7975137   10920
160   39   3.005316   224   96   877   8063657   9360
160   39   3.009083   256   96   877   8049723   8190
160   39   2.992596   288   96   877   8180544   7281
160   39   3.027171   320   96   877   7989307   6552
160   36   2.981973   32   128   1230   8042655   65536
160   36   2.966202   64   128   1230   8089414   32768
160   36   2.972016   96   128   1230   8081000   21844
160   36   3.010439   128   128   1230   8056185   16384
160   36   2.993821   160   128   1230   8082255   13104
160   36   2.909831   192   128   1230   8261157   10920
160   36   2.902310   224   128   1230   8274223   9360
160   36   2.926109   256   128   1230   8412167   8192
160   36   3.029822   288   128   1230   8144558   7280
160   36   3.055840   320   128   1230   7916864   6552
160   35   2.929732   32   160   1540   8186650   65535
160   35   2.872100   64   160   1540   8350466   32765
160   35   2.850582   96   160   1540   8443173   21845
160   35   2.855016   128   160   1540   8493177   16380
160   35   2.828027   160   160   1540   8500648   13105
160   35   2.815316   192   160   1540   8644085   10920
160   35   2.811023   224   160   1540   8785793   9360
160   35   2.794855   256   160   1540   8600875   8190
160   35   2.813965   288   160   1540   8550929   7280
160   35   2.863425   320   160   1540   8651484   6550
160   33   2.727906   32   96   1030   8790809   65535
160   33   2.729002   64   96   1030   8789659   32766
160   33   2.733171   96   96   1030   8777866   21843
160   33   2.686995   128   96   1030   8959918   16383
160   33   2.699989   160   96   1030   8956779   13107
160   33   2.688930   192   96   1030   8933722   10920
160   33   2.675376   224   96   1030   9060327   9360
160   33   2.684206   256   96   1030   8957921   8190
160   33   2.698173   288   96   1030   8952516   7281
160   33   2.695756   320   96   1030   9088684   6552
160   32   2.702322   32   128   1536   8873219   65536
160   32   2.744734   64   128   1536   8760183   32768
160   32   2.759346   96   128   1536   8737786   21844
160   32   2.743412   128   128   1536   8835160   16384
160   32   2.717053   160   128   1536   8978591   13104
160   32   2.717167   192   128   1536   8997691   10920
160   32   2.732298   224   128   1536   8809495   9360
160   32   2.748988   256   128   1536   9040581   8192
160   32   2.797452   288   128   1536   8947524   7280
160   32   2.731588   320   128   1536   8939346   6552
160   30   2.532299   32   96   1130   9470942   65535
160   30   2.542635   64   96   1130   9472437   32766
160   30   2.553375   96   96   1130   9535850   21843
160   30   2.553254   128   96   1130   9582324   16383
160   30   2.531226   160   96   1130   9626924   13107
160   30   2.548466   192   96   1130   9478478   10920
160   30   2.563035   224   96   1130   9628136   9360
160   30   2.496748   256   96   1130   9756032   8190
160   30   2.514577   288   96   1130   9806921   7281
160   30   2.487884   320   96   1130   9748694   6552
160   28   2.277794   32   128   1540   10524602   65536
160   28   2.369913   64   128   1540   10133729   32768
160   28   2.379963   96   128   1540   10143460   21844
160   28   2.378282   128   128   1540   10125603   16384
160   28   2.370899   160   128   1540   10222605   13104
160   28   2.277526   192   128   1540   10576613   10920
160   28   2.385121   224   128   1540   10136221   9360
160   28   2.369230   256   128   1540   10192161   8192
160   28   2.376450   288   128   1540   10298198   7280
160   28   2.428585   320   128   1540   10042951   6552
160   27   2.305273   32   96   1230   10401376   65535
160   27   2.317426   64   96   1230   10381594   32766
160   27   2.290220   96   96   1230   10494714   21843
160   27   2.249390   128   96   1230   10760400   16383
160   27   2.238159   160   96   1230   10740800   13107
160   27   2.257246   192   96   1230   10729392   10920
160   27   2.218283   224   96   1230   10854694   9360
160   27   2.208766   256   96   1230   10919753   8190
160   27   2.215368   288   96   1230   11101866   7281
160   27   2.199092   320   96   1230   11113069   6552
160   26   2.160117   32   64   877   11098588   65536
160   26   2.184642   64   64   877   10980480   32768
160   26   2.116250   96   64   877   11359142   21844
160   26   2.174990   128   64   877   11128923   16384
160   26   2.132892   160   64   877   11485362   13106
160   26   2.166020   192   64   877   11281624   10922
160   26   2.144896   224   64   877   11218345   9362
160   26   2.121719   256   64   877   11339568   8192
160   26   2.158446   288   64   877   11178420   7280
160   26   2.158711   320   64   877   11172467   6552
160   25   2.109498   32   160   2050   11367543   65535
160   25   2.133071   64   160   2050   11275924   32765
160   25   2.088974   96   160   2050   11539471   21845
160   25   2.089025   128   160   2050   11505248   16380
160   25   2.095152   160   160   2050   11594470   13105
160   25   2.056910   192   160   2050   11844285   10920
160   25   2.065670   224   160   2050   11727971   9360
160   25   2.060883   256   160   2050   11876264   8190
160   25   2.043755   288   160   2050   11841090   7280
160   25   2.038587   320   160   2050   11839921   6550
160   24   1.992385   32   128   2048   12037588   65536
160   24   1.953511   64   128   2048   12285236   32768
160   24   2.065583   96   128   2048   11733647   21844
160   24   2.020221   128   128   2048   11921540   16384
160   24   2.023854   160   128   2048   11885249   13104
160   24   1.941229   192   128   2048   12514678   10920
160   24   2.009479   224   128   2048   12049032   9360
160   24   2.007568   256   128   2048   12154480   8192
160   24   2.026337   288   128   2048   12034516   7280
160   24   2.022777   320   128   2048   12125841   6552
160   22   1.809734   32   64   1030   13246843   65536
160   22   1.826742   64   64   1030   13131429   32768
160   22   1.874927   96   64   1030   12842799   21844
160   22   1.824733   128   64   1030   13190580   16384
160   22   1.815227   160   64   1030   13244063   13106
160   22   1.809944   192   64   1030   13310406   10922
160   22   1.787309   224   64   1030   13479627   9362
160   22   1.784831   256   64   1030   13474302   8192
160   22   1.781903   288   64   1030   13521175   7280
160   22   1.778414   320   64   1030   13666708   6552
160   21   1.673766   32   224   4096   14329006   65534
160   21   1.684839   64   224   4096   14270094   32767
160   21   1.728073   96   224   4096   13959740   21840
160   21   1.710380   128   224   4096   14097624   16380
160   21   1.689526   160   224   4096   14282946   13104
160   21   1.690623   192   224   4096   14407224   10920
160   21   1.687060   224   224   4096   14289559   9359
160   21   1.688856   256   224   4096   14288312   8190
160   21   1.692847   288   224   4096   14334681   7280
160   21   1.685381   320   224   4096   14595795   6552
160   20   1.634817   32   128   2050   14666902   65536
160   20   1.668103   64   128   2050   14431059   32768
160   20   1.663621   96   128   2050   14513360   21844
160   20   1.652246   128   128   2050   14560442   16384
160   20   1.666611   160   128   2050   14456068   13104
160   20   1.640875   192   128   2050   14717535   10920
160   20   1.612401   224   128   2050   15032738   9360
160   20   1.664580   256   128   2050   14725179   8192
160   20   1.641626   288   128   2050   14747293   7280
160   20   1.658311   320   128   2050   14765413   6552
160   18   1.462335   32   96   2048   16396716   65535
160   18   1.473741   64   96   2048   16319683   32766
160   18   1.445471   96   96   2048   16645671   21843
160   18   1.462777   128   96   2048   16489948   16383
160   18   1.377234   160   96   2048   17553974   13107
160   18   1.426611   192   96   2048   16934968   10920
160   18   1.452160   224   96   2048   16719261   9360
160   18   1.456552   256   96   2048   16651086   8190
160   18   1.346202   288   96   2048   17824454   7281
160   18   1.421337   320   96   2048   17048472   6552
160   16   1.266257   32   128   3072   18937396   65536
160   16   1.287291   64   128   3072   18659200   32768
160   16   1.285607   96   128   3072   18648916   21844
160   16   1.291019   128   128   3072   18729352   16384
160   16   1.259106   160   128   3072   19134946   13104
160   16   1.288893   192   128   3072   18690403   10920
160   16   1.282234   224   128   3072   18783737   9360
160   16   1.290454   256   128   3072   18765960   8192
160   16   1.278516   288   128   3072   18997744   7280
160   16   1.291547   320   128   3072   18963831   6552
160   15   1.176762   32   160   4096   20384053   65535
160   15   1.186421   64   160   4096   20244857   32765
160   15   1.192013   96   160   4096   20216923   21845
160   15   1.177909   128   160   4096   20423675   16380
160   15   1.175979   160   160   4096   20502051   13105
160   15   1.164880   192   160   4096   20632956   10920
160   15   1.179024   224   160   4096   20496377   9360
160   15   1.163893   256   160   4096   20627121   8190
160   15   1.196099   288   160   4096   20237185   7280
160   15   1.180388   320   160   4096   20737141   6550
160   14   1.064599   32   224   6144   22550341   65534
160   14   1.071473   64   224   6144   22411689   32767
160   14   1.075160   96   224   6144   22370590   21840
160   14   1.078065   128   224   6144   22339151   16380
160   14   1.079494   160   224   6144   22324854   13104
160   14   1.079135   192   224   6144   22350038   10920
160   14   1.091441   224   224   6144   22099957   9359
160   14   1.092589   256   224   6144   22110981   8190
160   14   1.087970   288   224   6144   22408484   7280
160   14   1.079847   320   224   6144   22495315   6552
160   13   1.022962   32   32   877   23435143   65536
160   13   1.026808   64   32   877   23356553   32768
160   13   1.027873   96   32   877   23335646   21845
160   13   1.041226   128   32   877   23047466   16384
160   13   1.021075   160   32   877   23476566   13107
160   13   1.029048   192   32   877   23383022   10922
160   13   1.028724   224   32   877   23443309   9362
160   13   1.028343   256   32   877   23464936   8192
160   13   1.029178   288   32   877   23490462   7281
160   13   1.029383   320   32   877   23558327   6553
160   12   0.955335   32   128   4096   25113141   65536
160   12   0.916019   64   128   4096   26244063   32768
160   12   0.912298   96   128   4096   26410270   21844
160   12   0.939176   128   128   4096   25630143   16384
160   12   0.940577   160   128   4096   25598195   13104
160   12   0.941301   192   128   4096   25580236   10920
160   12   0.941785   224   128   4096   25631011   9360
160   12   0.954541   256   128   4096   25294727   8192
160   12   0.954425   288   128   4096   25446402   7280
160   12   0.907659   320   128   4096   26501072   6552
160   11   0.875693   32   32   1030   27375035   65536
160   11   0.877891   64   32   1030   27312142   32768
160   11   0.876462   96   32   1030   27368832   21845
160   11   0.875754   128   32   1030   27409143   16384
160   11   0.835508   160   32   1030   28848580   13107
160   11   0.874976   192   32   1030   27476229   10922
160   11   0.883869   224   32   1030   27146696   9362
160   11   0.876909   256   32   1030   27502836   8192
160   11   0.871812   288   32   1030   27687529   7281
160   11   0.842350   320   32   1030   28454772   6553
160   10   0.763528   32   160   6144   31417485   65535
160   10   0.770742   64   160   6144   31159754   32765
160   10   0.758718   96   160   6144   31647277   21845
160   10   0.786540   128   160   6144   30566165   16380
160   10   0.776530   160   160   6144   31010531   13105
160   10   0.777946   192   160   6144   30950533   10920
160   10   0.778041   224   160   6144   30957110   9360
160   10   0.777738   256   160   6144   31027683   8190
160   10   0.778908   288   160   6144   30922055   7280
160   10   0.794289   320   160   6144   30358445   6550
160   9   0.725353   32   96   4096   33060302   65535
160   9   0.720415   64   96   4096   33290938   32766
160   9   0.713084   96   96   4096   33678293   21843
160   9   0.723139   128   96   4096   33251232   16383
160   9   0.714225   160   96   4096   33700744   13107
160   9   0.713011   192   96   4096   33765990   10920
160   9   0.713612   224   96   4096   33806954   9360
160   9   0.691765   256   96   4096   34683952   8190
160   9   0.712955   288   96   4096   33830531   7281
160   9   0.713757   320   96   4096   33711276   6552
160   8   0.628587   32   128   6144   38164729   65536
160   8   0.616319   64   128   6144   38958764   32768
160   8   0.633008   96   128   6144   37934022   21844
160   8   0.641678   128   128   6144   37437442   16384
160   8   0.636120   160   128   6144   37807451   13104
160   8   0.635196   192   128   6144   37908118   10920
160   8   0.635559   224   128   6144   37883070   9360
160   8   0.636067   256   128   6144   37988129   8192
160   8   0.636379   288   128   6144   37795553   7280
160   8   0.643856   320   128   6144   37518308   6552
160   7   0.535714   32   224   12288   44776097   65534
160   7   0.542861   64   224   12288   44211150   32767
160   7   0.546084   96   224   12288   43990072   21840
160   7   0.547582   128   224   12288   43897867   16380
160   7   0.553889   160   224   12288   43405531   13104
160   7   0.549043   192   224   12288   43826374   10920
160   7   0.549393   224   224   12288   43819985   9359
160   7   0.549770   256   224   12288   43813102   8190
160   7   0.536935   288   224   12288   44754530   7280
160   7   0.556039   320   224   12288   43302448   6552
160   6   0.473308   32   96   6144   50668669   65535
160   6   0.477471   64   96   6144   50244639   32766
160   6   0.478696   96   96   6144   50127495   21843
160   6   0.478427   128   96   6144   50170299   16383
160   6   0.482225   160   96   6144   49813938   13107
160   6   0.478949   192   96   6144   50171895   10920
160   6   0.478931   224   96   6144   50296602   9360
160   6   0.478749   256   96   6144   50260043   8190
160   6   0.473266   288   96   6144   50867118   7281
160   6   0.484851   320   96   6144   49648005   6552
160   5   0.387184   32   160   12288   61927205   65535
160   5   0.392589   64   160   12288   61101657   32765
160   5   0.391828   96   160   12288   61254198   21845
160   5   0.387301   128   160   12288   61990303   16380
160   5   0.393834   160   160   12288   60983356   13105
160   5   0.398090   192   160   12288   60401178   10920
160   5   0.390648   224   160   12288   61532310   9360
160   5   0.394492   256   160   12288   60975789   8190
160   5   0.398692   288   160   12288   60342830   7280
160   5   0.398576   320   160   12288   60388867   6550
160   4   0.315896   32   128   12288   75900619   65536
160   4   0.320239   64   128   12288   74901378   32768
160   4   0.317505   96   128   12288   75564996   21844
160   4   0.322197   128   128   12288   74508606   16384
160   4   0.325904   160   128   12288   73685252   13104
160   4   0.326853   192   128   12288   73471715   10920
160   4   0.327377   224   128   12288   73430224   9360
160   4   0.323167   256   128   12288   74422039   8192
160   4   0.327940   288   128   12288   73404656   7280
160   4   0.324842   320   128   12288   74051365   6552
160   3   0.237917   32   96   12288   100773562   65535
160   3   0.241210   64   96   12288   99429347   32766
160   3   0.243116   96   96   12288   98676258   21843
160   3   0.244140   128   96   12288   98293446   16383
160   3   0.242875   160   96   12288   98815530   13107
160   3   0.245491   192   96   12288   97790510   10920
160   3   0.246000   224   96   12288   97597149   9360
160   3   0.246252   256   96   12288   97548218   8190
160   3   0.243029   288   96   12288   98810588   7281
160   3   0.246762   320   96   12288   97441675   6552
160   2   0.159718   32   64   12288   150096862   65536
160   2   0.162039   64   64   12288   147972719   32768
160   2   0.163229   96   64   12288   146910937   21844
160   2   0.163862   128   64   12288   146384416   16384
160   2   0.163466   160   64   12288   146738685   13106
160   2   0.164823   192   64   12288   145614621   10922
160   2   0.164250   224   64   12288   146162566   9362
160   2   0.165304   256   64   12288   145208647   8192
160   2   0.165282   288   64   12288   145123877   7280
160   2   0.164798   320   64   12288   145952180   6552
